text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
kl,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 10",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
d(br,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 11",verb G,c,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,דעבר,d_ d_ c,verb peal | conjunction,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
bymh,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 12",p02,noun sg. emphatic,,,,"in, with",sea,,,בימה,ym,preposition with pronominal suffix | noun sg. emphatic,"in, with | sea"
ytN,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 13",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,יתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate"
wxrn),"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 14",P01 C,c,,,,other,"and, also",,,וחרנא,w_,preposition independent (h)aphel | conjunction,"other | and, also"
)m',"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 15",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
kl,"Masekhet: 5330016, Page: 46, Side: b, Line: 01, Word: 16",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
d(br,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 0",verb G,c,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,דעבר,d_ d_ c,verb peal | conjunction,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
(l,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 1",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
pqwdyy),"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 2",N,,,,,commandment,,,,פקודייא,pyqwd pyqwd noun pl. emphatic,noun,commandment
ytN,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 3",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,יתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate"
m)N,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 4",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
d)m',"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 5",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
kl,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 6",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
d(br,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 7",verb G,c,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,דעבר,d_ d_ c,verb peal | conjunction,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
bym),"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 8",p02,noun sg. emphatic,,,,"in, with",sea,,,בימא,ym,preposition with pronominal suffix | noun sg. emphatic,"in, with | sea"
ytN,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 9",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,יתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate"
msyy(,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 10",V,,,,,,,,,מסייע,syy( syy( verb D,V,
lrbN,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 11",p03,noun sg. emphatic,,,,chief; teacher,,,,לרבן,rb,preposition proclitic | noun sg. emphatic,chief; teacher
ywxnN,"Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 12",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
"""bN""","Masekhet: 5330016, Page: 46, Side: b, Line: 02, Word: 13",No data,,,,,,,,,בן,None,No data,
zk)y,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 0",PN Personal name,,,,,,,,,זכאי,zk)y,proper name Personal name,
m)N,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 1",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
<d)m'>,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 2",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
kl,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 3",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
d(br,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 4",verb G,c,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,דעבר,d_ d_ c,verb peal | conjunction,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
(l,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 5",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
pqwdyy),"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 6",N,,,,,commandment,,,,פקודייא,pyqwd pyqwd noun pl. emphatic,noun,commandment
ytN,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 7",verb G,,,,,to give,":  to sell for, exchange for",to place,+ : to negotiate,יתן,ntn,verb peal,"to give | :  to sell for, exchange for | to place | + : to negotiate"
msyy(,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 8",V,,,,,,,,,מסייע,syy( syy( verb D,V,
"l""bN""","Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 9",No data,,,,,,,,,לבן,None,No data,
kwbry,"Masekhet: 5330016, Page: 46, Side: b, Line: 03, Word: 10",PN Personal name,,,,,,,,,כוברי,kwbry,proper name Personal name,
wh) kyny,"Masekhet: 5330016, Page: 46, Side: b, Line: 11, Word: 0",a01 C,c,,,,"so, thus","and, also",,,והא כיני,w_,a01 (h)aphel | conjunction,"so, thus | and, also"
