text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qwmy,"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 4",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywnh,"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 6",PN Personal name,,,,,,,,,יונה,ywnh,proper name Personal name,
hkN,"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 7",a01 C,,,,,"so, thus",,,,הכן,hkyn,a01 (h)aphel,"so, thus"
cwrkh,"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 8",N,,,,,need,,,,צורכה,cwrk cwrk noun sg. emphatic,noun,need
lmytny,"Masekhet: 5330036, Page: 33, Side: b, Line: 11, Word: 9",p02,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,למיתני,tny,preposition with pronominal suffix | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
kyny,"Masekhet: 5330036, Page: 33, Side: b, Line: 27, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so"
mtnyt',"Masekhet: 5330036, Page: 33, Side: b, Line: 27, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
l),"Masekhet: 5330036, Page: 33, Side: b, Line: 41, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
mstbr),"Masekhet: 5330036, Page: 33, Side: b, Line: 41, Word: 1",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
d)yl),"Masekhet: 5330036, Page: 33, Side: b, Line: 41, Word: 2",c,,,,,except,,,,דאילא,dl),conjunction,except
xylwpyN,"Masekhet: 5330036, Page: 33, Side: b, Line: 41, Word: 3",noun pl. absolute,,,,,"opposite, reverse",,,,חילופין,xylwp,noun pl. absolute,"opposite, reverse"
l),"Masekhet: 5330036, Page: 33, Side: b, Line: 41, Word: 4",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
kwl),"Masekhet: 5330036, Page: 33, Side: b, Line: 41, Word: 5",noun sg. emphatic,,,,,"all, every",,,,כולא,kl,noun sg. emphatic,"all, every"
mN,"Masekhet: 5330036, Page: 33, Side: b, Line: 42, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from
br n$),"Masekhet: 5330036, Page: 33, Side: b, Line: 42, Word: 1",N,,,,,"human, person",,,,בר נשא,brn$ brn$ noun sg. emphatic,noun,"human, person"
