text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)ls,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 7",PN Personal name,,,,,,,,,אלס,)ls,proper name Personal name,
pylh,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 8",noun sg. emphatic,,,,,elephant,,,,פילה,pyl,noun sg. emphatic,elephant
py$wnh,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 9",noun sg. emphatic,,,,,garden pea,,,,פישונה,py$wn,noun sg. emphatic,garden pea
gylbwnh,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 10",noun sg. emphatic,,,,,chick pea,,,,גילבונה,gylbwn,noun sg. emphatic,chick pea
mylwth,"Masekhet: 5330004, Page: 27, Side: a, Line: 07, Word: 11",noun sg. emphatic,,,,,a type of chickpea,,,,מילותה,mylwt,noun sg. emphatic,a type of chickpea
srpwwnh,"Masekhet: 5330004, Page: 27, Side: a, Line: 08, Word: 0",N,,,,,a white bean,,,,סרפוונה,srpwwn srpwwn noun sg. emphatic,noun,a white bean
psylth,"Masekhet: 5330004, Page: 27, Side: a, Line: 08, Word: 1",noun sg. emphatic,,,,,Vigna sinensis,,,,פסילתה,psylh,noun sg. emphatic,Vigna sinensis
kyny,"Masekhet: 5330004, Page: 27, Side: a, Line: 08, Word: 2",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so"
mtnyt),"Masekhet: 5330004, Page: 27, Side: a, Line: 08, Word: 3",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition
lpwM,"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 0",p,,,,,in proportion to,,,,לפום,lpm lpm p01 C,preposition,in proportion to
kN,"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 1",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
cwwxyN,"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 2",V,,,,,,,,,צווחין,cwwx cwwx verb G,V,
lyh,"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 3",p01,,,,,,,,,ליה,l_,preposition independent,
^bly$n),"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 4",p02,N,,,,"in, with",tongue,,,בלישנא,ly$n ly$n noun sg. emphatic,preposition with pronominal suffix | noun,"in, with | tongue"
ywwn)<h>^#01#,"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 5",A02,,,,,Greek,,,,יוונאה,ywny,adjective singular determined,Greek
mylppwN,"Masekhet: 5330004, Page: 27, Side: a, Line: 14, Word: 6",noun sg. abs. or construct,,,,,a type of melon,,,,מילפפון,mylppwn,noun sg. abs. or construct,a type of melon
"""(wl$yN""","Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 0",No data,,,,,,,,,עולשין,None,No data,
TryqsymwN,"Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 1",noun sg. abs. or construct,,,,,endive,,,,טריקסימון,Trwqsymwn,noun sg. abs. or construct,endive
"""(wl$y","Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 2",No data,,,,,,,,,עולשי,None,No data,
"h$dh""","Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 3",No data,,,,,,,,,השדה,None,No data,
(wltyN,"Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 4",noun pl. absolute,,,,,endive,,,,עולתין,(wltyn,noun pl. absolute,endive
<dxql)>#10#,"Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 5",p,noun sg. emphatic,,,,field,,,,דחקלא,xql,preposition | noun sg. emphatic,field
"<""kry$yN"">","Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 6",No data,,,,,,,,,כרישין,None,No data,
krytyN,"Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 7",noun pl. absolute,,,,,leek,,,,כריתין,krt,noun pl. absolute,leek
"{""krty""}<""kry$y"">#01#","Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 8",No data,,,,,,,,,כרישי,None,No data,
$dh,"Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 9",N,,,,,demon (f.),,,,שדה,$dh $dh noun sg. abs. or construct,noun,demon (f.)
qplwTyN,"Masekhet: 5330004, Page: 27, Side: a, Line: 20, Word: 10",noun pl. absolute,,,,,leek; nail,,,,קפלוטין,qplwT,noun pl. absolute,leek; nail
