text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
ywxnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 4",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
mN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 5",p01,,,,,from,,,,מן,mn,preposition independent,from
cypwryN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 6",GN Geographic name,,,,,,,,,ציפורין,cypwryN,geographical name Geographic name,
lTybry),"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 7",GN Geographic name,p03,,,,,,,,לטיבריא,l_,geographical name Geographic name | preposition proclitic,
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 8",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 9",c,,,,,what,,,,מה,mh,conjunction,what
)ytytwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 10",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,איתיתון,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
ly,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 11",p01,,,,,,,,,לי,l_,preposition independent,
hhN,"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 12",P01 C,,,,,this,,,,ההן,)hn,preposition independent (h)aphel,this
sb),"Masekhet: 5330019, Page: 60, Side: a, Line: 51, Word: 13",noun sg. emphatic,,,,,old man,,,,סבא,sb,noun sg. emphatic,old man
^d)n)^,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 0",P01 C,c,,,,I,,,,דאנא,d_ d_ c,preposition independent (h)aphel | conjunction,I
$ry,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 1",verb G,,,,,"to loosen, untie",to permit,intrans.,"p.p. : loose, abundant :",שרי,$ry,verb peal,"to loosen, untie | to permit | intrans. | p.p. : loose, abundant :"
whw),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 2",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also"
)sr,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 3",verb G,,,,,to bind,to prohibit,"to bewitch, to cast a spell (also",to vow,אסר,)sr,verb peal,"to bind | to prohibit | to bewitch, to cast a spell (also | to vow"
w)sr,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 4",verb G,c,,,,to bind,to prohibit,"to bewitch, to cast a spell (also",to vow,ואסר,w_,verb peal | conjunction,"to bind | to prohibit | to bewitch, to cast a spell (also | to vow"
whw),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 5",P01 C,c,,,,he,"and, also",,,והוא,w_,preposition independent (h)aphel | conjunction,"he | and, also"
$ry,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 6",verb G,,,,,"to loosen, untie",to permit,intrans.,"p.p. : loose, abundant :",שרי,$ry,verb peal,"to loosen, untie | to permit | intrans. | p.p. : loose, abundant :"
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 7",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 8",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
b),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 9",PN Personal name,,,,,,,,,בא,b),proper name Personal name,
