text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
wl),"Masekhet: 5330017, Page: 51, Side: c, Line: 59, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
dmyy),"Masekhet: 5330017, Page: 51, Side: c, Line: 59, Word: 1",verb G,,,,,to be like,ptcp. :,,,דמייא,dmy,verb peal,to be like | ptcp. :
wh),"Masekhet: 5330017, Page: 51, Side: d, Line: 21, Word: 0",I01 C,c,,,,here! look!,"and, also",,,והא,w_,I01 (h)aphel | conjunction,"here! look! | and, also"
mtnyt),"Masekhet: 5330017, Page: 51, Side: d, Line: 21, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition
plyg),"Masekhet: 5330017, Page: 51, Side: d, Line: 21, Word: 2",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
mstbr),"Masekhet: 5330017, Page: 51, Side: d, Line: 26, Word: 0",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
mh,"Masekhet: 5330017, Page: 51, Side: d, Line: 26, Word: 1",c,,,,,what,,,,מה,mh,conjunction,what
d)m',"Masekhet: 5330017, Page: 51, Side: d, Line: 26, Word: 2",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
y)$yh,"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 1",PN Personal name,,,,,,,,,יאשיה,y)$yh,proper name Personal name,
lyt,"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 2",verb G,,,,,,,,,לית,lyt,verb peal,
hy),"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 3",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
plyg),"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 4",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
dkN,"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 5",c,a01 C,,,,"thus, so",,,,דכן,kn,conjunction | a01 (h)aphel,"thus, so"
)rxyhwN,"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 6",noun sg. emphatic,,,,,"way, road",,,,ארחיהון,)wrx,noun sg. emphatic,"way, road"
d(tyryy),"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 7",A05,p,,,,rich,,,,דעתירייא,d_ d_ p,adjective plural determined | preposition,rich
my(bd,"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 8",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,מיעבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
