text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
mxlph,"Masekhet: 5330010, Page: 60, Side: d, Line: 61, Word: 0",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפה,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by
$yTtyh,"Masekhet: 5330010, Page: 60, Side: d, Line: 61, Word: 1",noun sg. emphatic,,,,,branch; row; method,,,,שיטתיה,$yTh#2,noun sg. emphatic,branch; row; method
dr',"Masekhet: 5330010, Page: 60, Side: d, Line: 62, Word: 0",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
y$m()l,"Masekhet: 5330010, Page: 60, Side: d, Line: 62, Word: 1",PN Personal name,,,,,,,,,ישמעאל,y$m()l,proper name Personal name,
tmN,"Masekhet: 5330010, Page: 60, Side: d, Line: 62, Word: 2",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
hw),"Masekhet: 5330010, Page: 60, Side: d, Line: 62, Word: 3",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
)m',"Masekhet: 5330010, Page: 60, Side: d, Line: 62, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
whk),"Masekhet: 5330010, Page: 60, Side: d, Line: 63, Word: 0",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also"
hw),"Masekhet: 5330010, Page: 60, Side: d, Line: 63, Word: 1",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
m$nh,"Masekhet: 5330010, Page: 60, Side: d, Line: 63, Word: 2",verb D,,,,,to change (trans.),to remove,to move around from place to place,to reply,משנה,$ny,verb pael,to change (trans.) | to remove | to move around from place to place | to reply
byN,"Masekhet: 5330010, Page: 60, Side: d, Line: 63, Word: 3",p,,,,,"between, among",,,,בין,bn bn p01 C,preposition,"between, among"
ly$N,"Masekhet: 5330010, Page: 60, Side: d, Line: 63, Word: 4",N,,,,,tongue,,,,לישן,ly$n ly$n noun sg. abs. or construct,noun,tongue
lly$N,"Masekhet: 5330010, Page: 60, Side: d, Line: 63, Word: 5",p03,N,,,,tongue,,,,ללישן,ly$n ly$n noun sg. abs. or construct,preposition proclitic | noun,tongue
mxlph,"Masekhet: 5330010, Page: 60, Side: d, Line: 64, Word: 0",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפה,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by
$yTtyN,"Masekhet: 5330010, Page: 60, Side: d, Line: 64, Word: 1",noun sg. emphatic,,,,,branch; row; method,,,,שיטתין,$yTh#2,noun sg. emphatic,branch; row; method
drbnyN,"Masekhet: 5330010, Page: 60, Side: d, Line: 64, Word: 2",p,noun pl. emphatic,,,,chief; teacher,,,,דרבנין,rb,preposition | noun pl. emphatic,chief; teacher
tmN,"Masekhet: 5330010, Page: 60, Side: d, Line: 64, Word: 3",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
)ynwN,"Masekhet: 5330010, Page: 60, Side: d, Line: 64, Word: 4",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
)mryN,"Masekhet: 5330010, Page: 60, Side: d, Line: 64, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
whk),"Masekhet: 5330010, Page: 61, Side: a, Line: 01, Word: 0",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also"
)ynwN,"Masekhet: 5330010, Page: 61, Side: a, Line: 01, Word: 1",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
)mryN,"Masekhet: 5330010, Page: 61, Side: a, Line: 01, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
hkyN,"Masekhet: 5330010, Page: 61, Side: a, Line: 01, Word: 3",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus"
$mw(h,"Masekhet: 5330010, Page: 61, Side: a, Line: 04, Word: 0",noun sg. abs. or construct,,,,,reported news; hearing,,,,שמועה,$mw(h,noun sg. abs. or construct,reported news; hearing
)mrh,"Masekhet: 5330010, Page: 61, Side: a, Line: 04, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
