text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dr',"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 0",c,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,conjunction | noun,chief; teacher
ywxnN,"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 1",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
{yy}<rw>b),"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 2",A02,,,,,"great, big",,,,רובא,rb,adjective singular determined,"great, big"
mN,"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 3",p03,,,,,from,,,,מן,mn,preposition proclitic,from
r',"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 5",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 6",No data,,,,,,,,,בן,None,No data,
)l(zr,"Masekhet: 5330028, Page: 43, Side: b, Line: 15, Word: 7",PN Personal name,,,,,,,,,אלעזר,)l(zr,proper name Personal name,
mysbwr,"Masekhet: 5330028, Page: 43, Side: b, Line: 18, Word: 0",verb G,,,,,to have thoughts,idioms:,,,מיסבור,sbr,verb peal,to have thoughts | idioms:
sbr,"Masekhet: 5330028, Page: 43, Side: b, Line: 18, Word: 1",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
r',"Masekhet: 5330028, Page: 43, Side: b, Line: 18, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330028, Page: 43, Side: b, Line: 18, Word: 3",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
)t),"Masekhet: 5330028, Page: 43, Side: b, Line: 20, Word: 0",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330028, Page: 43, Side: b, Line: 20, Word: 1",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330028, Page: 43, Side: b, Line: 20, Word: 2",p01,,,,,before,,,,קומי,qwmy,preposition independent,before
r',"Masekhet: 5330028, Page: 43, Side: b, Line: 20, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
yhw$(,"Masekhet: 5330028, Page: 43, Side: b, Line: 20, Word: 4",PN Personal name,,,,,,,,,יהושע,yhw$(,proper name Personal name,
"""bN""","Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 0",No data,,,,,,,,,בן,None,No data,
lwy,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 1",PN Personal name,,,,,,,,,לוי,lwy,proper name Personal name,
^)m',"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 3",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
lyt,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 4",verb G,,,,,,,,,לית,lyt,verb peal,
cryK,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 5",A01 C,,,,,poor; needy,,,,צריך,cryk,adjective singular absolute or construct (h)aphel,poor; needy
mxlph,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 6",verb C,,,,,to exchange,to sprout forth again,to make pass over or by,,מחלפה,xlp,verb (h)aphel,to exchange | to sprout forth again | to make pass over or by
$yTtyh,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 7",noun sg. emphatic,,,,,branch; row; method,,,,שיטתיה,$yTh#2,noun sg. emphatic,branch; row; method
dr',"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 8",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
yhw$),"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 9",PN Personal name,,,,,,,,,יהושא,yhw$),proper name Personal name,
"""bN""","Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 10",No data,,,,,,,,,בן,None,No data,
lwy,"Masekhet: 5330028, Page: 43, Side: b, Line: 21, Word: 11",PN Personal name,,,,,,,,,לוי,lwy,proper name Personal name,
"""ntN","Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 0",No data,,,,,,,,,נתן,None,No data,
lh,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 1",No data,,,,,,,,,לה,None,No data,
"gyTh""","Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 2",No data,,,,,,,,,גיטה,None,No data,
)$kx{wn}yh,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 3",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכחיה,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
"""gT""","Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 4",No data,,,,,,,,,גט,None,No data,
{b}pswl,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 5",noun sg. abs. or construct,,,,,unfit person,,,,פסול,pswl,noun sg. abs. or construct,unfit person
kpwnyh,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 6",verb G,,,,,to bend (tran.),to incline (intran.),"to compel, force, subdue",,כפוניה,kpp,verb peal,"to bend (tran.) | to incline (intran.) | to compel, force, subdue"
wyhb,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 7",c,verb G,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",ויהב,yhb,conjunction | verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
lh,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 8",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
xwrN,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 9",P01 C,,,,,other,,,,חורן,)wxrn,preposition independent (h)aphel,other
)t),"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 10",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 11",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 12",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
rbnyN,"Masekhet: 5330028, Page: 43, Side: b, Line: 36, Word: 13",noun pl. emphatic,,,,,chief; teacher,,,,רבנין,rb,noun pl. emphatic,chief; teacher
w)k$rwN,"Masekhet: 5330028, Page: 43, Side: b, Line: 37, Word: 0",verb C,c,,,,"to prosper, succeed","to declare permitted, allow",,,ואכשרון,w_,verb (h)aphel | conjunction,"to prosper, succeed | to declare permitted, allow"
wl),"Masekhet: 5330028, Page: 43, Side: b, Line: 37, Word: 1",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
kN,"Masekhet: 5330028, Page: 43, Side: b, Line: 37, Word: 2",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
)ytmr...,"Masekhet: 5330028, Page: 43, Side: b, Line: 37, Word: 3",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתמר,)mr,verb ethpeel,"to be said | to be ordered, commanded"
khd),"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 0",P01 C,p02,,,,this (f.),like,,,כהדא,k_,preposition independent (h)aphel | preposition with pronominal suffix,this (f.) | like
xynn),"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 1",PN Personal name,,,,,,,,,חיננא,xynn),proper name Personal name,
bryh,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 2",noun sg. emphatic,,,,,son,,,,בריה,br,noun sg. emphatic,son
dr',"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 3",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
)sy,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 4",PN Personal name,,,,,,,,,אסי,)sy,proper name Personal name,
hwh,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 5",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
{m}<gw>ysN,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 6",noun sg. abs. or construct,,,,,proud person,,,,גויסן,gwysn,noun sg. abs. or construct,proud person
wzrq,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 7",c,verb G,,,,to throw,to disperse,(gram.) to use a disjunctive accent,,וזרק,zrq,conjunction | verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
gyT),"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 8",noun sg. emphatic,,,,,writ of divorce,,,,גיטא,gT,noun sg. emphatic,writ of divorce
l)yttyh,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 9",N,p03,,,,"woman, wife",,,,לאיתתיה,l_,noun | preposition proclitic,"woman, wife"
""")m''","Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 10",No data,,,,,,,,,אמ'',None,No data,
lh,"Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 11",No data,,,,,,,,,לה,None,No data,
"hry""","Masekhet: 5330028, Page: 43, Side: b, Line: 38, Word: 12",No data,,,,,,,,,הרי,None,No data,
"""gyTyK""","Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 0",No data,,,,,,,,,גיטיך,None,No data,
cwwxt,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 1",N,,,,,shout,,,,צווחת,cwwxh cwwxh noun sg. abs. or construct,noun,shout
w(l{w}<y>yN,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 2",verb G,c,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",ועליין,w_,verb peal | conjunction,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
mgyrth,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 3",noun pl. emphatic,,,,,neighbor (f.),,,,מגירתה,mgyrh,noun pl. emphatic,neighbor (f.)
xTpy<ny>h,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 4",verb G,,,,,to snatch away quickly,"fig. : to take away, snatch","to rush, do something in a hurry",to attract,חטפיניה,xTp,verb peal,"to snatch away quickly | fig. : to take away, snatch | to rush, do something in a hurry | to attract"
mynh,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 5",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from
{wyhb,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 6",No data,,,,,,,,,{ויהב,None,No data,
lh},"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 7",No data,,,,,,,,,לה},None,No data,
<whyydylh>,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 8",P01 C,c,,,,behold this / those,"and, also",,,והיידילה,w_,preposition independent (h)aphel | conjunction,"behold this / those | and, also"
"""nyyr","Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 9",No data,,,,,,,,,נייר,None,No data,
"xlq""","Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 10",No data,,,,,,,,,חלק,None,No data,
)t),"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 11",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 12",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330028, Page: 43, Side: b, Line: 39, Word: 13",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
rbnyN,"Masekhet: 5330028, Page: 43, Side: b, Line: 40, Word: 0",noun pl. emphatic,,,,,chief; teacher,,,,רבנין,rb,noun pl. emphatic,chief; teacher
wx$wN,"Masekhet: 5330028, Page: 43, Side: b, Line: 40, Word: 1",c,verb G,,,,"to sense, to feel","to suffer, be ill",to care about,,וחשון,x$$,conjunction | verb peal,"to sense, to feel | to suffer, be ill | to care about"
w)yt,"Masekhet: 5330028, Page: 43, Side: b, Line: 41, Word: 0",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
db(y,"Masekhet: 5330028, Page: 43, Side: b, Line: 41, Word: 1",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבעי,d_ d_ c,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require"
mymr,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""){M}<t>","Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 1",No data,,,,,,,,,את,None,No data,
)m',"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 2",No data,,,,,,,,,אמ',None,No data,
gT,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 3",No data,,,,,,,,,גט,None,No data,
k$r,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 4",No data,,,,,,,,,כשר,None,No data,
"hyh""","Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 5",No data,,,,,,,,,היה,None,No data,
wkywN,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 6",c,c,,,,"when, since","and, also",,,וכיון,w_,conjunction | conjunction,"when, since | and, also"
dcwwxt,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 7",V,c,,,,,,,,דצווחת,d_ d_ c,V | conjunction,
w(l{w}<y>N,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 8",verb G,c,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",ועלין,w_,verb peal | conjunction,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
