text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
rbnyN,"Masekhet: 5330029, Page: 51, Side: c, Line: 16, Word: 7",noun pl. emphatic,,,,,chief; teacher,,,,רבנין,rb,noun pl. emphatic,chief; teacher
gr$,"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 0",noun sg. abs. or construct,,,,,continuation,,,,גרש,gr$,noun sg. abs. or construct,continuation
dhl',"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 1",p,noun sg. emphatic,,,,accepted legal decision; custom,,,,דהל',hlkh,preposition | noun sg. emphatic,accepted legal decision; custom
qdmyyt),"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 2",A02 C,,,,,first,,,,קדמייתא,qdmy,adjective singular determined (h)aphel,first
dry$),"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 3",verb G,,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,דרישא,dr$,verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek"
"d""ndryM""","Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 4",No data,,,,,,,,,דנדרים,None,No data,
(d mTy,"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 5",p01 C,,,,,as far as,,,,עד מטי,(d@mTy,preposition independent (h)aphel,as far as
swp),"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 6",noun sg. emphatic,,,,,end,,,,סופא,swp,noun sg. emphatic,end
dhyl',"Masekhet: 5330029, Page: 51, Side: c, Line: 31, Word: 7",p,noun sg. emphatic,,,,accepted legal decision; custom,,,,דהיל',hlkh,preposition | noun sg. emphatic,accepted legal decision; custom
qryy),"Masekhet: 5330029, Page: 51, Side: d, Line: 19, Word: 0",noun sg. emphatic,,,,,biblical verse,,,,קרייא,qrh,noun sg. emphatic,biblical verse
msyy(,"Masekhet: 5330029, Page: 51, Side: d, Line: 19, Word: 1",V,,,,,,,,,מסייע,syy( syy( verb D,V,
lr',"Masekhet: 5330029, Page: 51, Side: d, Line: 19, Word: 2",p03,N,,,,chief; teacher,,,,לר',rby#2 rby#2 noun sg. abs. or construct,preposition proclitic | noun,chief; teacher
$m(wN,"Masekhet: 5330029, Page: 51, Side: d, Line: 19, Word: 3",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330029, Page: 51, Side: d, Line: 19, Word: 4",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330029, Page: 51, Side: d, Line: 19, Word: 5",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
mh,"Masekhet: 5330029, Page: 51, Side: d, Line: 22, Word: 0",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?
npq,"Masekhet: 5330029, Page: 51, Side: d, Line: 22, Word: 1",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפק,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
mbynyhwN,"Masekhet: 5330029, Page: 51, Side: d, Line: 22, Word: 2",p02,,,,,from between,,,,מביניהון,mn@byny,preposition with pronominal suffix,from between
)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 0",verb G,,,,,,,,,אית,)yt,verb peal,
lyh,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
hkyN,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 2",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus"
w)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 3",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
lyh,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 4",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
hkyN,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 5",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus"
)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 6",verb G,,,,,,,,,אית,)yt,verb peal,
lyh,"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 7",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""m$wM","Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 8",No data,,,,,,,,,משום,None,No data,
$hwcy),"Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 9",No data,,,,,,,,,שהוציא,None,No data,
"nzyrwt""","Masekhet: 5330029, Page: 51, Side: d, Line: 27, Word: 10",No data,,,,,,,,,נזירות,None,No data,
"""mpyw""","Masekhet: 5330029, Page: 51, Side: d, Line: 28, Word: 0",No data,,,,,,,,,מפיו,None,No data,
w)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 28, Word: 1",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
lyh,"Masekhet: 5330029, Page: 51, Side: d, Line: 28, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""m$wM","Masekhet: 5330029, Page: 51, Side: d, Line: 28, Word: 3",No data,,,,,,,,,משום,None,No data,
kynwyy,"Masekhet: 5330029, Page: 51, Side: d, Line: 28, Word: 4",No data,,,,,,,,,כינויי,None,No data,
"kynwyyN""","Masekhet: 5330029, Page: 51, Side: d, Line: 28, Word: 5",No data,,,,,,,,,כינויין,None,No data,
)hN,"Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 0",P01 C,,,,,this,,,,אהן,)hn,preposition independent (h)aphel,this
"""mnw(","Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 1",No data,,,,,,,,,מנוע,None,No data,
m$m$,"Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 2",No data,,,,,,,,,משמש,None,No data,
l$wN,"Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 3",No data,,,,,,,,,לשון,None,No data,
nzyrwt,"Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 4",No data,,,,,,,,,נזירות,None,No data,
wl$wN,"Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 5",No data,,,,,,,,,ולשון,None,No data,
"qrbN""","Masekhet: 5330029, Page: 51, Side: d, Line: 35, Word: 6",No data,,,,,,,,,קרבן,None,No data,
)hN,"Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 0",P01 C,,,,,this,,,,אהן,)hn,preposition independent (h)aphel,this
""")$kwl""","Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 1",No data,,,,,,,,,אשכול,None,No data,
)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 2",verb G,,,,,,,,,אית,)yt,verb peal,
byh,"Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 3",p02 C,,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix (h)aphel,"in, with"
"""nzyrwt""","Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 4",No data,,,,,,,,,נזירות,None,No data,
w)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 5",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
byh,"Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 6",p02 C,,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix (h)aphel,"in, with"
"""qrbN""","Masekhet: 5330029, Page: 51, Side: d, Line: 36, Word: 7",No data,,,,,,,,,קרבן,None,No data,
)ylyN,"Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 0",R,,,,,these (m. and f.),,,,אילין,)ylyyn )ylyyn P01 C,R,these (m. and f.)
"""qd$y","Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 1",No data,,,,,,,,,קדשי,None,No data,
"mzbx""","Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 2",No data,,,,,,,,,מזבח,None,No data,
)yt,"Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 3",verb G,,,,,,,,,אית,)yt,verb peal,
bhw,"Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 4",p02 C,,,,,"in, with",,,,בהו,b_,preposition with pronominal suffix (h)aphel,"in, with"
"""xylwl""","Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 5",No data,,,,,,,,,חילול,None,No data,
w)y{N}<t>,"Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 6",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
bhw,"Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 7",p02 C,,,,,"in, with",,,,בהו,b_,preposition with pronominal suffix (h)aphel,"in, with"
"""tmwrh""","Masekhet: 5330029, Page: 51, Side: d, Line: 43, Word: 8",No data,,,,,,,,,תמורה,None,No data,
