text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
nytnynh,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 8",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ניתנינה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
)l),"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 9",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
bgyN,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 10",c,,,,,"because, since",,,,בגין,bgyn,conjunction,"because, since"
dtnynN,"Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 11",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
""")xwth""","Masekhet: 5330024, Page: 02, Side: c, Line: 27, Word: 12",No data,,,,,,,,,אחותה,None,No data,
"""$hy)","Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 0",No data,,,,,,,,,שהיא,None,No data,
ybmth,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 1",No data,,,,,,,,,יבמתה,None,No data,
)w,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 2",No data,,,,,,,,,או,None,No data,
xwlct,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 3",No data,,,,,,,,,חולצת,None,No data,
)w,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 4",No data,,,,,,,,,או,None,No data,
"mtyybmt""","Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 5",No data,,,,,,,,,מתייבמת,None,No data,
w)t,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 6",R,c,,,,you (m.),"and, also",,,ואת,w_,R | conjunction,"you (m.) | and, also"
m$kx,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 7",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",משכח,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
bkwlhwN,"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 8",p02,noun sg. emphatic,,,,"in, with","all, every",,,בכולהון,kl,preposition with pronominal suffix | noun sg. emphatic,"in, with | all, every"
""")xwtw","Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 9",No data,,,,,,,,,אחותו,None,No data,
$hy),"Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 10",No data,,,,,,,,,שהיא,None,No data,
"ybmtw""","Masekhet: 5330024, Page: 02, Side: c, Line: 28, Word: 11",No data,,,,,,,,,יבמתו,None,No data,
"""mtyybmt","Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 0",No data,,,,,,,,,מתייבמת,None,No data,
xwC,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 1",No data,,,,,,,,,חוץ,None,No data,
