text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
w)m',"Masekhet: 5330021, Page: 70, Side: a, Line: 40, Word: 6",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,ואמ',w_,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
hd),"Masekhet: 5330021, Page: 70, Side: a, Line: 40, Word: 7",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
hy),"Masekhet: 5330021, Page: 70, Side: a, Line: 40, Word: 8",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she
(yqr,"Masekhet: 5330021, Page: 70, Side: a, Line: 40, Word: 9",N,,,,,root,,,,עיקר,(yqr (yqr noun sg. abs. or construct,noun,root
Tybry),"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 0",GN Geographic name,,,,,,,,,טיבריא,Tybry),geographical name Geographic name,
qdmyyt),"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 1",A02 C,,,,,first,,,,קדמייתא,qdmy,adjective singular determined (h)aphel,first
wl),"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 2",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
x$$,"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 3",verb G,,,,,"to sense, to feel","to suffer, be ill",to care about,,חשש,x$$,verb peal,"to sense, to feel | to suffer, be ill | to care about"
lhd),"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 4",P01,p03,,,,this (f.),,,,להדא,l_,preposition independent | preposition proclitic,this (f.)
dtny,"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 5",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
r',"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 7",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 8",No data,,,,,,,,,בן,None,No data,
ywxy,"Masekhet: 5330021, Page: 70, Side: a, Line: 41, Word: 9",PN Personal name,,,,,,,,,יוחי,ywxy,proper name Personal name,
"""w)ylw","Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 0",No data,,,,,,,,,ואילו,None,No data,
mrwx,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 1",No data,,,,,,,,,מרוח,None,No data,
)xt,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 2",No data,,,,,,,,,אחת,None,No data,
"hyw""","Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 3",No data,,,,,,,,,היו,None,No data,
wkdwN,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 4",X,c,,,,now; enough,"and, also",,,וכדון,w_,X | conjunction,"now; enough | and, also"
)yN,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 5",c,,,,,if,,,,אין,)yn )yn c,conjunction,if
)t,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 6",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.)
m{b}<n>c(,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 7",verb D,,,,,to stick in,,,,מנצע,nc(,verb pael,to stick in
lh,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 8",p01,,,,,,,,,לה,l_,preposition independent,
qnyy,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 9",noun pl. absolute,,,,,reed,,,,קניי,qnh,noun pl. absolute,reed
l),"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 10",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
nsbh,"Masekhet: 5330021, Page: 70, Side: a, Line: 46, Word: 11",verb G,,,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,נסבה,nsb,verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:"
"""mxlP","Masekhet: 5330021, Page: 70, Side: a, Line: 50, Word: 0",No data,,,,,,,,,מחלף,None,No data,
xlP,"Masekhet: 5330021, Page: 70, Side: a, Line: 50, Word: 1",No data,,,,,,,,,חלף,None,No data,
m)ylwN,"Masekhet: 5330021, Page: 70, Side: a, Line: 50, Word: 2",No data,,,,,,,,,מאילון,None,No data,
")yylyN""","Masekhet: 5330021, Page: 70, Side: a, Line: 50, Word: 3",No data,,,,,,,,,איילין,None,No data,
"""kc(nnyM""","Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 0",No data,,,,,,,,,כצעננים,None,No data,
)gnyy),"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 1",noun pl. emphatic,,,,,"bowl, pitcher",,,,אגנייא,)gn,noun pl. emphatic,"bowl, pitcher"
dqd$,"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 2",p,GN Geographic name,,,,,,,,דקדש,qd$,preposition | geographical name Geographic name,
"""w)dmy","Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 3",No data,,,,,,,,,ואדמי,None,No data,
dmyN,"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 4",No data,,,,,,,,,דמין,None,No data,
hnqb,"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 5",No data,,,,,,,,,הנקב,None,No data,
cyydth,"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 6",No data,,,,,,,,,ציידתה,None,No data,
wybn)l,"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 7",No data,,,,,,,,,ויבנאל,None,No data,
kpr ymh,"Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 8",No data,,,,,,,,,כפר ימה,None,No data,
"(d""","Masekhet: 5330021, Page: 70, Side: a, Line: 51, Word: 9",No data,,,,,,,,,עד,None,No data,
"""lqwM","Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 0",No data,,,,,,,,,לקום,None,No data,
lwqyM,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 1",No data,,,,,,,,,לוקים,None,No data,
wqTt,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 2",No data,,,,,,,,,וקטת,None,No data,
