text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
plyg),"Masekhet: 5330005, Page: 33, Side: b, Line: 64, Word: 2",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
(l,"Masekhet: 5330005, Page: 33, Side: b, Line: 64, Word: 3",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
$mw)l,"Masekhet: 5330005, Page: 33, Side: b, Line: 64, Word: 4",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,
l),"Masekhet: 5330005, Page: 33, Side: c, Line: 06, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
)ty),"Masekhet: 5330005, Page: 33, Side: c, Line: 06, Word: 1",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתיא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
dl),"Masekhet: 5330005, Page: 33, Side: c, Line: 06, Word: 2",c,,,,,except,,,,דלא,dl),conjunction,except
(l,"Masekhet: 5330005, Page: 33, Side: c, Line: 06, Word: 3",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
syp),"Masekhet: 5330005, Page: 33, Side: c, Line: 06, Word: 4",noun sg. emphatic,,,,,end,,,,סיפא,swp,noun sg. emphatic,end
(lyh,"Masekhet: 5330005, Page: 33, Side: c, Line: 07, Word: 0",p02 C,,,,,upon; against; to,,,,עליה,(l,preposition with pronominal suffix (h)aphel,upon; against; to
r',"Masekhet: 5330005, Page: 33, Side: c, Line: 07, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xnnyh,"Masekhet: 5330005, Page: 33, Side: c, Line: 07, Word: 2",PN Personal name,,,,,,,,,חנניה,xnnyh,proper name Personal name,
bryh,"Masekhet: 5330005, Page: 33, Side: c, Line: 07, Word: 3",noun sg. emphatic,,,,,son,,,,בריה,br,noun sg. emphatic,son
dr',"Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 0",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
hll,"Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 1",PN Personal name,,,,,,,,,הלל,hll,proper name Personal name,
b(y,"Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 2",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
l),"Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 3",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
mstbr),"Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 4",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
"""bdl(t","Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 5",No data,,,,,,,,,בדלעת,None,No data,
"ywwnyt""","Masekhet: 5330005, Page: 33, Side: c, Line: 08, Word: 6",No data,,,,,,,,,יוונית,None,No data,
kyny,"Masekhet: 5330005, Page: 33, Side: c, Line: 10, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so"
mtnyt),"Masekhet: 5330005, Page: 33, Side: c, Line: 10, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition
w)nN,"Masekhet: 5330005, Page: 33, Side: c, Line: 12, Word: 0",P02 C,c,,,,we,"and, also",,,ואנן,w_,preposition with pronominal suffix (h)aphel | conjunction,"we | and, also"
xmyy,"Masekhet: 5330005, Page: 33, Side: c, Line: 12, Word: 1",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמיי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
hd),"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.)
mrbyth,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 1",noun sg. emphatic,,,,,growth,,,,מרביתה,mrby,noun sg. emphatic,growth
dt)ynth,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 2",p,N,,,,fig,,,,דתאינתה,tynh tynh noun sg. emphatic,preposition | noun,fig
)ty),"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 3",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתיא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
bpwry,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 4",a02 C,,,,,quickly,,,,בפורי,bpwry,a02 (h)aphel,quickly
)m',"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
