text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
<)bN>#03#,"Masekhet: 5330002, Page: 15, Side: c, Line: 19, Word: 4",noun sg. abs. or construct,,,,,stone,,,,אבן,)bn,noun sg. abs. or construct,stone
Tb),"Masekhet: 5330002, Page: 15, Side: c, Line: 19, Word: 5",A01,,,,,good,,,,טבא,Tb,adjective singular absolute or construct,good
dkwwth,"Masekhet: 5330002, Page: 15, Side: c, Line: 19, Word: 6",p02 C,,,,,like,,,,דכוותה,dkwwt,preposition with pronominal suffix (h)aphel,like
)mrw,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרו,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)yt,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 1",verb G,,,,,,,,,אית,)yt,verb peal,
ldmh,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 2",PN Personal name,p03,,,,,,,,לדמה,l_,proper name Personal name | preposition proclitic,
"""bN""","Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 3",No data,,,,,,,,,בן,None,No data,
ntynh,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 4",PN Personal name,,,,,,,,,נתינה,ntynh,proper name Personal name,
)zlwN,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 5",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזלון,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
lgbyh,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 6",p02 C,,,,,"towards, next to",,,,לגביה,lgby,preposition with pronominal suffix (h)aphel,"towards, next to"
wpsq{^w^},"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 7",verb G,c,,,,to stop,to cut off,"to fix, determine, decree",to recite a verse or portion,ופסק,w_,verb peal | conjunction,"to stop | to cut off | to fix, determine, decree | to recite a verse or portion"
{{lwnh}},"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 8",No data,,,,,,,,,לונה,None,No data,
