text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)ystlq,"Masekhet: 5330020, Page: 63, Side: d, Line: 60, Word: 0",verb Dt,,,,,to rise into the sky,"to go away, to withdraw, to depart",,,איסתלק,slq,verb ethpaal,"to rise into the sky | to go away, to withdraw, to depart"
r',"Masekhet: 5330020, Page: 63, Side: d, Line: 60, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ly(zr,"Masekhet: 5330020, Page: 63, Side: d, Line: 60, Word: 2",PN Personal name,,,,,,,,,ליעזר,ly(zr,proper name Personal name,
xd,"Masekhet: 5330020, Page: 64, Side: a, Line: 06, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
br n$,"Masekhet: 5330020, Page: 64, Side: a, Line: 06, Word: 1",N,,,,,"human, person",,,,בר נש,brn$ brn$ noun sg. abs. or construct,noun,"human, person"
hwh,"Masekhet: 5330020, Page: 64, Side: a, Line: 06, Word: 2",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)yxT),"Masekhet: 5330020, Page: 64, Side: a, Line: 06, Word: 3",verb G,,,,,to sin,w.,",",: to harm,איחטא,xTy,verb peal,"to sin | w. | , | : to harm"
bly$nyh,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 0",p02,N,,,,"in, with",tongue,,,בלישניה,ly$n ly$n noun sg. emphatic,preposition with pronominal suffix | noun,"in, with | tongue"
)t),"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 1",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
lgby,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 2",p01 C,,,,,"towards, next to",,,,לגבי,lgby,preposition independent (h)aphel,"towards, next to"
r',"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 4",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
w$lxyh,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 5",verb G,c,,,,"to send (something or someone, but see note)","to send word; order, summon","to put out, begin use of",p.p. : to appear out of nowhere(?),ושלחיה,w_,verb peal | conjunction,"to send (something or someone, but see note) | to send word; order, summon | to put out, begin use of | p.p. : to appear out of nowhere(?)"
gby,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 6",p01 C,,,,,"at the side of, together with",,,,גבי,gb,preposition independent (h)aphel,"at the side of, together with"
r',"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xnynh,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 8",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,
)m',"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 10",p01,,,,,,,,,ליה,l_,preposition independent,
)yzyl,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 11",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",איזיל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
thy,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 12",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,תהי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
bK,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 13",p02 C,,,,,"in, with",,,,בך,b_,preposition with pronominal suffix (h)aphel,"in, with"
wl(y,"Masekhet: 5330020, Page: 64, Side: a, Line: 07, Word: 14",verb G,c,,,,to work hard,to be weary,to tire out (!),,ולעי,w_,verb peal | conjunction,to work hard | to be weary | to tire out (!)
b)wryt),"Masekhet: 5330020, Page: 64, Side: a, Line: 08, Word: 0",N,p02,,,,"law, teaching; the Torah","in, with",,,באוריתא,b_,noun | preposition with pronominal suffix,"law, teaching; the Torah | in, with"
dkt',"Masekhet: 5330020, Page: 64, Side: a, Line: 08, Word: 1",c,verb G,,,,to write,to draw,,,דכת',ktb,conjunction | verb peal,to write | to draw
"""mrp)","Masekhet: 5330020, Page: 64, Side: a, Line: 08, Word: 2",No data,,,,,,,,,מרפא,None,No data,
l$wN,"Masekhet: 5330020, Page: 64, Side: a, Line: 08, Word: 3",No data,,,,,,,,,לשון,None,No data,
(C,"Masekhet: 5330020, Page: 64, Side: a, Line: 08, Word: 4",No data,,,,,,,,,עץ,None,No data,
"xyyM""","Masekhet: 5330020, Page: 64, Side: a, Line: 08, Word: 5",No data,,,,,,,,,חיים,None,No data,
)mrwN,"Masekhet: 5330020, Page: 64, Side: a, Line: 23, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרון,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330020, Page: 64, Side: a, Line: 23, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,
)ymt,"Masekhet: 5330020, Page: 64, Side: a, Line: 23, Word: 2",c,,,,,"when, whenever",,,,אימת,)ymt )ymt c,conjunction,"when, whenever"
)m',"Masekhet: 5330020, Page: 64, Side: a, Line: 23, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lwN,"Masekhet: 5330020, Page: 64, Side: a, Line: 23, Word: 4",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
)ymt,"Masekhet: 5330020, Page: 64, Side: a, Line: 24, Word: 0",c,,,,,"when, whenever",,,,אימת,)ymt )ymt c,conjunction,"when, whenever"
