text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)l),"Masekhet: 5330001, Page: 02, Side: c, Line: 01, Word: 11",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
mn),"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 2",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,
q$yyth,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 3",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,קשייתה,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy
qwmy,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 4",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
dr',"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 5",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
xzqyh,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 6",PN Personal name,,,,,,,,,חזקיה,xzqyh,proper name Personal name,
kyy,"Masekhet: 5330001, Page: 02, Side: c, Line: 02, Word: 7",P01 C,p02,,,,that one (f.),like,,,כיי,k_,preposition independent (h)aphel | preposition with pronominal suffix,that one (f.) | like
dtnynN,"Masekhet: 5330001, Page: 02, Side: c, Line: 03, Word: 0",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
tmN,"Masekhet: 5330001, Page: 02, Side: c, Line: 03, Word: 1",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 05, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyy),"Masekhet: 5330001, Page: 02, Side: c, Line: 05, Word: 1",PN Personal name,,,,,,,,,חייא,xyy),proper name Personal name,
br,"Masekhet: 5330001, Page: 02, Side: c, Line: 05, Word: 2",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son
ywsP,"Masekhet: 5330001, Page: 02, Side: c, Line: 05, Word: 3",PN Personal name,,,,,,,,,יוסף,ywsP,proper name Personal name,
b(),"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 0",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
qwmy,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 1",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywxnN,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 3",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
m)N,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 4",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
tn),"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 5",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""r)yh","Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 6",No data,,,,,,,,,ראיה,None,No data,
nxlqt,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 7",No data,,,,,,,,,נחלקת,None,No data,
"l$nyM""","Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 8",No data,,,,,,,,,לשנים,None,No data,
r',"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 10",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
)m',"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 11",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lh,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 12",p01,,,,,,,,,לה,l_,preposition independent,
{q$th}/q$Tth#01#/,"Masekhet: 5330001, Page: 02, Side: c, Line: 06, Word: 13",verb G,,,,,to shoot an arrow,to hit the target,,,קשטתה/,q$T,verb peal,to shoot an arrow | to hit the target
(l,"Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 0",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
d(tK,"Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 1",noun sg. emphatic,,,,,knowledge,,,,דעתך,dy(h,noun sg. emphatic,knowledge
d)t,"Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 2",R,c,,,,you (m.),,,,דאת,d_ d_ c,R | conjunction,you (m.)
)mr,"Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""kl","Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 4",No data,,,,,,,,,כל,None,No data,
hrP,"Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 5",No data,,,,,,,,,הרף,None,No data,
"(yN""","Masekhet: 5330001, Page: 02, Side: c, Line: 07, Word: 6",No data,,,,,,,,,עין,None,No data,
lmh,"Masekhet: 5330001, Page: 02, Side: c, Line: 08, Word: 0",c,,,,,why?,,,,למה,lmh lmh a01 C,conjunction,why?
