text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
hk),"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 2",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
d)yt,"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 3",verb G,c,,,,,,,,דאית,d_ d_ c,verb peal | conjunction,
ltnwyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 4",p03,N,,,,tanna,,,,לתנוייה,tnyy#2 tnyy#2 noun sg. emphatic,preposition proclitic | noun,tanna
sgyN,"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 5",A,,,,,"many, much",,,,סגין,sgy sgy a01 C,adjective,"many, much"
mylyN,"Masekhet: 5330031, Page: 02, Side: b, Line: 23, Word: 6",N,,,,,"word, speech; thing",,,,מילין,mylh mylh noun pl. absolute,noun,"word, speech; thing"
cwrkh,"Masekhet: 5330031, Page: 02, Side: b, Line: 31, Word: 0",N,,,,,need,,,,צורכה,cwrk cwrk noun sg. emphatic,noun,need
lhd),"Masekhet: 5330031, Page: 02, Side: b, Line: 31, Word: 1",P01 C,p03,,,,this (f.),,,,להדא,l_,preposition independent (h)aphel | preposition proclitic,this (f.)
dr',"Masekhet: 5330031, Page: 02, Side: b, Line: 31, Word: 2",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
xnynh,"Masekhet: 5330031, Page: 02, Side: b, Line: 31, Word: 3",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,
wcwrkh,"Masekhet: 5330031, Page: 02, Side: b, Line: 31, Word: 4",N,c,,,,need,"and, also",,,וצורכה,w_,noun | conjunction,"need | and, also"
lhd),"Masekhet: 5330031, Page: 02, Side: b, Line: 31, Word: 5",P01 C,p03,,,,this (f.),,,,להדא,l_,preposition independent (h)aphel | preposition proclitic,this (f.)
dbr pdyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 0",PN Personal name,p,,,,,,,,דבר פדייה,d_ d_ p,proper name Personal name | preposition,
)ylw,"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 1",c,,,,,"if, if only",,,,אילו,)ylw )ylw c,conjunction,"if, if only"
)yt)mrt,"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 2",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded"
dr',"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 3",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
xnynh,"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 4",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,
wl),"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 5",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
)yt)mrt,"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 6",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded"
dbr pdyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 7",PN Personal name,p,,,,,,,,דבר פדייה,d_ d_ p,proper name Personal name | preposition,
"""hyyty","Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 8",No data,,,,,,,,,הייתי,None,No data,
")wmr""","Masekhet: 5330031, Page: 02, Side: b, Line: 32, Word: 9",No data,,,,,,,,,אומר,None,No data,
"""lhk$r","Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 0",No data,,,,,,,,,להכשר,None,No data,
nzqyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 1",No data,,,,,,,,,נזקיה,None,No data,
l),"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 2",No data,,,,,,,,,לא,None,No data,
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 3",No data,,,,,,,,,ישלם,None,No data,
klwM,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 4",No data,,,,,,,,,כלום,None,No data,
lnzqy,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 5",No data,,,,,,,,,לנזקי,None,No data,
gwph,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 6",No data,,,,,,,,,גופה,None,No data,
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 7",No data,,,,,,,,,ישלם,None,No data,
pxth,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 8",No data,,,,,,,,,פחתה,None,No data,
hwy,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 9",No data,,,,,,,,,הוי,None,No data,
cwrK,"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 10",No data,,,,,,,,,צורך,None,No data,
hw),"Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 11",No data,,,,,,,,,הוא,None,No data,
"$y)mr""","Masekhet: 5330031, Page: 02, Side: b, Line: 33, Word: 12",No data,,,,,,,,,שיאמר,None,No data,
dbr pdyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 0",PN Personal name,p,,,,,,,,דבר פדייה,d_ d_ p,proper name Personal name | preposition,
)w,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 1",c,,,,,or,,,,או,)w,conjunction,or
)ylw,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 2",c,,,,,"if, if only",,,,אילו,)ylw )ylw c,conjunction,"if, if only"
)yt)mrt,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 3",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded"
dbr pdyyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 4",PN Personal name,p,,,,,,,,דבר פדייה,d_ d_ p,proper name Personal name | preposition,
wl),"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 5",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
)yt)mrt,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 6",verb Gt,,,,,to be said,"to be ordered, commanded",,,איתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded"
dr',"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 7",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
xnynh,"Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 8",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,
"""hyyty","Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 9",No data,,,,,,,,,הייתי,None,No data,
")w'""","Masekhet: 5330031, Page: 02, Side: b, Line: 34, Word: 10",No data,,,,,,,,,או',None,No data,
"""lhk$r","Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 0",No data,,,,,,,,,להכשר,None,No data,
nzqyh,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 1",No data,,,,,,,,,נזקיה,None,No data,
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 2",No data,,,,,,,,,ישלם,None,No data,
pxth,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 3",No data,,,,,,,,,פחתה,None,No data,
lnyzqy,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 4",No data,,,,,,,,,לניזקי,None,No data,
gwph,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 5",No data,,,,,,,,,גופה,None,No data,
y$lM,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 6",No data,,,,,,,,,ישלם,None,No data,
)t,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 7",No data,,,,,,,,,את,None,No data,
hkl,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 8",No data,,,,,,,,,הכל,None,No data,
hwy,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 9",No data,,,,,,,,,הוי,None,No data,
cwrK,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 10",No data,,,,,,,,,צורך,None,No data,
$y)mr,"Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 11",No data,,,,,,,,,שיאמר,None,No data,
"drby""","Masekhet: 5330031, Page: 02, Side: b, Line: 35, Word: 12",No data,,,,,,,,,דרבי,None,No data,
"""xnynh","Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 0",No data,,,,,,,,,חנינה,None,No data,
