text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
hkyN,"Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 4",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus"
hyK,"Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 5",a01 C,,,,,how,,,,היך,hyk,a01 (h)aphel,how
(byd),"Masekhet: 5330030, Page: 58, Side: d, Line: 06, Word: 6",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבידא,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
"""m(th","Masekhet: 5330030, Page: 58, Side: d, Line: 09, Word: 0",No data,,,,,,,,,מעתה,None,No data,
byt,"Masekhet: 5330030, Page: 58, Side: d, Line: 09, Word: 1",No data,,,,,,,,,בית,None,No data,
$my,"Masekhet: 5330030, Page: 58, Side: d, Line: 09, Word: 2",No data,,,,,,,,,שמי,None,No data,
"y$)w""","Masekhet: 5330030, Page: 58, Side: d, Line: 09, Word: 3",No data,,,,,,,,,ישאו,None,No data,
"""n$yM","Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 0",No data,,,,,,,,,נשים,None,No data,
mbyt,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 1",No data,,,,,,,,,מבית,None,No data,
"hll""","Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 2",No data,,,,,,,,,הלל,None,No data,
d)ynwN,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 3",c,R,,,,they,,,,דאינון,hynwn hynwn P01 C,conjunction | R,they
mwdyy,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 4",verb C,,,,,to praise,to confess,"to consent, acknowledge",,מודיי,ydy,verb (h)aphel,"to praise | to confess | to consent, acknowledge"
lwN,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 5",p02 C,,,,,,,,,לון,l_,preposition with pronominal suffix (h)aphel,
"""wbyt","Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 6",No data,,,,,,,,,ובית,None,No data,
hll,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 7",No data,,,,,,,,,הלל,None,No data,
l),"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 8",No data,,,,,,,,,לא,None,No data,
y$)w,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 9",No data,,,,,,,,,ישאו,None,No data,
n$yM,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 10",No data,,,,,,,,,נשים,None,No data,
mbyt,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 11",No data,,,,,,,,,מבית,None,No data,
