text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""zmnw","Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 6",No data,,,,,,,,,זמנו,None,No data,
"$lzh""","Masekhet: 71010, Page: 002, Side: 1, Line: 32, Word: 7",No data,,,,,,,,,שלזה,None,No data,
wl),"Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 0",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
"""zmnw","Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 1",No data,,,,,,,,,זמנו,None,No data,
$l,"Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 2",No data,,,,,,,,,של,None,No data,
"zh"";","Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 3",No data,,,,,,,,,זה;,None,No data,
lym),"Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,לימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
qr),"Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 5",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
"""zmnyhM"";","Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 6",No data,,,,,,,,,זמניהם;,None,No data,
m)y,"Masekhet: 71010, Page: 002, Side: 1, Line: 33, Word: 7",P01,,,,,what,,,,מאי,m)y,preposition independent,what
"""zmnM"";","Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 0",No data,,,,,,,,,זמנם;,None,No data,
{{z}}^$^m(,"Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 1",verb G,,,,,to hear (w. d.o. or,) something,to listen,,זשמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
mynh,"Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 2",p02,,,,,from,,,,מינה,mn,preposition with pronominal suffix,from
kwlhw;,"Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 3",noun sg. emphatic,,,,,"all, every",,,,כולהו;,kl,noun sg. emphatic,"all, every"
)ym),"Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""zmnyhM""","Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 5",No data,,,,,,,,,זמניהם,None,No data,
Twb);,"Masekhet: 71010, Page: 002, Side: 1, Line: 34, Word: 6",noun sg. emphatic,,,,,"goodness, good things",,,,טובא;,Twb),noun sg. emphatic,"goodness, good things"
"""zmnyhM""","Masekhet: 71010, Page: 002, Side: 1, Line: 35, Word: 0",No data,,,,,,,,,זמניהם,None,No data,
dwmy),"Masekhet: 71010, Page: 002, Side: 1, Line: 35, Word: 1",noun sg. emphatic,,,,,similarity,,,,דומיא,dwmy),noun sg. emphatic,similarity
"""dzmnM"";","Masekhet: 71010, Page: 002, Side: 1, Line: 35, Word: 2",No data,,,,,,,,,דזמנם;,None,No data,
w)ym),"Masekhet: 71010, Page: 002, Side: 1, Line: 36, Word: 0",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואימא,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
try sr,"Masekhet: 71010, Page: 002, Side: 1, Line: 36, Word: 1",n01,,,,,twelve,,,,תרי סר,trysr,numeral singular absolute or construct,twelve
wtly sr;,"Masekhet: 71010, Page: 002, Side: 1, Line: 36, Word: 2",c,n01,,,,"and, also",thirteen,,,ותלי סר;,tlysr,conjunction | numeral singular absolute or construct,"and, also | thirteen"
"""$l$h","Masekhet: 71010, Page: 002, Side: 1, Line: 37, Word: 0",No data,,,,,,,,,שלשה,None,No data,
($r,"Masekhet: 71010, Page: 002, Side: 1, Line: 37, Word: 1",No data,,,,,,,,,עשר,None,No data,
zmN,"Masekhet: 71010, Page: 002, Side: 1, Line: 37, Word: 2",No data,,,,,,,,,זמן,None,No data,
qhlh,"Masekhet: 71010, Page: 002, Side: 1, Line: 37, Word: 3",No data,,,,,,,,,קהלה,None,No data,
lkl,"Masekhet: 71010, Page: 002, Side: 1, Line: 37, Word: 4",No data,,,,,,,,,לכל,None,No data,
"hy);""","Masekhet: 71010, Page: 002, Side: 1, Line: 37, Word: 5",No data,,,,,,,,,היא;,None,No data,
cryK,"Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 0",A01,,,,,poor; needy,,,,צריך,cryk,adjective singular absolute or construct,poor; needy
lrbwyy;,"Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 1",p03,verb D,,,,"to raise (children, etc.)","to put forth, to cause to grow",to augment something,,לרבויי;,rby,preposition proclitic | verb pael,"to raise (children, etc.) | to put forth, to cause to grow | to augment something"
hky,"Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 2",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
nmy,"Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 3",a,,,,,also,,,,נמי,nmy,adverb,also
"""zmN","Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 4",No data,,,,,,,,,זמן,None,No data,
qhlh,"Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 5",No data,,,,,,,,,קהלה,None,No data,
"lkl""","Masekhet: 71010, Page: 002, Side: 1, Line: 38, Word: 6",No data,,,,,,,,,לכל,None,No data,
hy),"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 0",P01,,,,,she,,,,היא,hy),preposition independent,she
wl),"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 1",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
cryK,"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 2",A01,,,,,poor; needy,,,,צריך,cryk,adjective singular absolute or construct,poor; needy
lrbwyy;,"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 3",p03,verb D,,,,"to raise (children, etc.)","to put forth, to cause to grow",to augment something,,לרבויי;,rby,preposition proclitic | verb pael,"to raise (children, etc.) | to put forth, to cause to grow | to augment something"
w)ym),"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 4",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואימא,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
$yt sr,"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 5",n01,,,,,sixteen,,,,שית סר,$ytsr,numeral singular absolute or construct,sixteen
w$b sr;,"Masekhet: 71010, Page: 002, Side: 1, Line: 39, Word: 6",c,n01,,,,"and, also",seventeen,,,ושב סר;,$bsr,conjunction | numeral singular absolute or construct,"and, also | seventeen"
)m',"Masekhet: 71010, Page: 002, Side: 1, Line: 40, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
qr),"Masekhet: 71010, Page: 002, Side: 1, Line: 40, Word: 1",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
"""wl)","Masekhet: 71010, Page: 002, Side: 1, Line: 40, Word: 2",No data,,,,,,,,,ולא,None,No data,
"y(bwr"";","Masekhet: 71010, Page: 002, Side: 1, Line: 40, Word: 3",No data,,,,,,,,,יעבור;,None,No data,
w)ym),"Masekhet: 71010, Page: 002, Side: 1, Line: 41, Word: 0",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואימא,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
try sr,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 0",n01,,,,,twelve,,,,תרי סר,trysr,numeral singular absolute or construct,twelve
wtly sr,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 1",c,n01,,,,"and, also",thirteen,,,ותלי סר,tlysr,conjunction | numeral singular absolute or construct,"and, also | thirteen"
..;,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 2",No data,,,,,,,,,;,None,No data,
wl),"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 3",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
cryK,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 4",A01,,,,,poor; needy,,,,צריך,cryk,adjective singular absolute or construct,poor; needy
lmktb,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 5",p02,verb G,,,,to write,to draw,,,למכתב,ktb,preposition with pronominal suffix | verb peal,to write | to draw
dhw),"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 6",c,P01,,,,"who,which (relative)",he,,,דהוא,hw),conjunction | preposition independent,"who,which (relative) | he"
"""ywM","Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 7",No data,,,,,,,,,יום,None,No data,
"t(nyt""","Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 8",No data,,,,,,,,,תענית,None,No data,
..;,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 9",No data,,,,,,,,,;,None,No data,
w)ym),"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 10",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואימא,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
