text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
sgy;,"Masekhet: 71030, Page: 002, Side: 2, Line: 26, Word: 3",A01,,,,,"many, much",,,,סגי;,sgy,adjective singular absolute or construct,"many, much"
dlytyh,"Masekhet: 71030, Page: 002, Side: 2, Line: 26, Word: 4",c,V,,,,"who,which (relative)",there is/are not,,,דליתיה,lyt,conjunction | V,"who,which (relative) | there is/are not"
qmN,"Masekhet: 71030, Page: 002, Side: 2, Line: 26, Word: 5",p02,,,,,before,,,,קמן,qmy,preposition with pronominal suffix,before
dly$yyly';,"Masekhet: 71030, Page: 002, Side: 2, Line: 27, Word: 0",c,verb D,,,,to ask (repeatedly?),"to desire strongly, demand",,,דלישיילי';,$)l,conjunction | verb pael,"to ask (repeatedly?) | to desire strongly, demand"
h)y,"Masekhet: 71030, Page: 002, Side: 2, Line: 27, Word: 1",P01,,,,,this,,,,האי,h)y,preposition independent,this
"""Tm)","Masekhet: 71030, Page: 002, Side: 2, Line: 27, Word: 2",No data,,,,,,,,,טמא,None,No data,
"bmwqd$yN""","Masekhet: 71030, Page: 002, Side: 2, Line: 27, Word: 3",No data,,,,,,,,,במוקדשין,None,No data,
mhk',"Masekhet: 71030, Page: 002, Side: 2, Line: 27, Word: 4",p,a,,,,from,here,,,מהכ',hk),preposition | adverb,from | here
npq);,"Masekhet: 71030, Page: 002, Side: 2, Line: 27, Word: 5",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפקא;,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
mhtM,"Masekhet: 71030, Page: 002, Side: 2, Line: 28, Word: 0",p,a,,,,from,there,,,מהתם,htm,preposition | adverb,from | there
npq';,"Masekhet: 71030, Page: 002, Side: 2, Line: 28, Word: 1",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפק';,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
hk),"Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 0",a,,,,,here,,,,הכא,hk),adverb,here
"""(yq^r^""","Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 1",No data,,,,,,,,,עיקר,None,No data,
whtM,"Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 2",c,,,,,"and, also",,,,והתם,w_,conjunction,"and, also"
)yydy,"Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 3",c,,,,,"because, since",,,,איידי,)yydy,conjunction,"because, since"
dtn),"Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 4",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנא,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""$)r","Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 5",No data,,,,,,,,,שאר,None,No data,
"pwslyN"";","Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 6",No data,,,,,,,,,פוסלין;,None,No data,
tn),"Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 7",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
nmy,"Masekhet: 71030, Page: 002, Side: 2, Line: 32, Word: 8",a,,,,,also,,,,נמי,nmy,adverb,also
"""Tm)","Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 0",No data,,,,,,,,,טמא,None,No data,
"bmwqd$yN"";","Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 1",No data,,,,,,,,,במוקדשין;,None,No data,
w)yb',"Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 2",c,verb G,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ואיב',b(y,conjunction | verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
)ym';,"Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אימ';,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
htM,"Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 4",a,,,,,there,,,,התם,htm,adverb,there
"""(yqr","Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 5",No data,,,,,,,,,עיקר,None,No data,
"^b^qd$yM""","Masekhet: 71030, Page: 002, Side: 2, Line: 33, Word: 6",No data,,,,,,,,,בקדשים,None,No data,
q)y;,"Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 0",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קאי;,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
