text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
kl hyk),"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 0",X,,,,,where,,,,כל היכא,kl@hyk),X,where
dl),"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 1",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
xzy),"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 2",A,,,,,"proper, fit",,,,חזיא,xzy,adjective,"proper, fit"
lgwph,"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 3",p03,noun sg. emphatic,,,,"to, for",body,,,לגופה,gwp),preposition proclitic | noun sg. emphatic,"to, for | body"
l),"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 4",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
nxt),"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 5",verb G,,,,,"to descend, go down physically",fig.,to go inward,as a co-verb: to do something while descending or penetrating,נחתא,nxt,verb peal,"to descend, go down physically | fig. | to go inward | as a co-verb: to do something while descending or penetrating"
lh,"Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 6",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""qdw$t","Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 7",No data,,,,,,,,,קדושת,None,No data,
"hgwP"";","Masekhet: 71033, Page: 017, Side: 2, Line: 02, Word: 8",No data,,,,,,,,,הגוף;,None,No data,
)n),"Masekhet: 71033, Page: 017, Side: 2, Line: 27, Word: 0",P01,,,,,I,,,,אנא,)n),preposition independent,I
kwlyh,"Masekhet: 71033, Page: 017, Side: 2, Line: 27, Word: 1",noun sg. emphatic,,,,,"all, every",,,,כוליה,kl,noun sg. emphatic,"all, every"
qr),"Masekhet: 71033, Page: 017, Side: 2, Line: 27, Word: 2",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
q)myn';,"Masekhet: 71033, Page: 017, Side: 2, Line: 27, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,קאמינ';,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)y,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 0",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""d(wlh;","Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 1",No data,,,,,,,,,דעולה;,None,No data,
"zkr""","Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 2",No data,,,,,,,,,זכר,None,No data,
hw);,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 3",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wl)w,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 4",c,a,,,,"and, also","not, it is not",,,ולאו,l)w,conjunction | adverb,"and, also | not, it is not"
br )wlwdy,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 5","noun sg. emphatic""unrecognizable query or no such lemma found""",,,,,,,,,בר אולודי,br@)wlwdy,"noun sg. emphatic""unrecognizable query or no such lemma found""",
hw);,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 6",P01,,,,,he,,,,הוא;,hw),preposition independent,he
)y,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 7",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""dxT)'""","Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 8",No data,,,,,,,,,דחטא',None,No data,
gmyry,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 9",verb G,,,,,trans.,intrans.,,,גמירי,gmr,verb peal,trans. | intrans.
lh,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 10",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""dlmyth""","Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 11",No data,,,,,,,,,דלמיתה,None,No data,
qyym);,"Masekhet: 71033, Page: 017, Side: 2, Line: 44, Word: 12",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קיימא;,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
)y,"Masekhet: 71033, Page: 018, Side: 1, Line: 01, Word: 0",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""d)$M"";","Masekhet: 71033, Page: 018, Side: 1, Line: 01, Word: 1",No data,,,,,,,,,דאשם;,None,No data,
gmyry,"Masekhet: 71033, Page: 018, Side: 1, Line: 01, Word: 2",verb G,,,,,trans.,intrans.,,,גמירי,gmr,verb peal,trans. | intrans.
lh,"Masekhet: 71033, Page: 018, Side: 1, Line: 01, Word: 3",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""dlr(yh""","Masekhet: 71033, Page: 018, Side: 1, Line: 01, Word: 4",No data,,,,,,,,,דלרעיה,None,No data,
)zlh;,"Masekhet: 71033, Page: 018, Side: 1, Line: 01, Word: 5",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזלה;,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
"""l(wl'""","Masekhet: 71033, Page: 018, Side: 1, Line: 03, Word: 0",No data,,,,,,,,,לעול',None,No data,
hylk',"Masekhet: 71033, Page: 018, Side: 1, Line: 03, Word: 1",noun sg. emphatic,,,,,accepted legal decision; custom,,,,הילכ',hylkt),noun sg. emphatic,accepted legal decision; custom
gm?y?ry,"Masekhet: 71033, Page: 018, Side: 1, Line: 03, Word: 2",verb G,,,,,trans.,intrans.,,,גמירי,gmr,verb peal,trans. | intrans.
lh,"Masekhet: 71033, Page: 018, Side: 1, Line: 03, Word: 3",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""lmyth""","Masekhet: 71033, Page: 018, Side: 1, Line: 03, Word: 4",No data,,,,,,,,,למיתה,None,No data,
wqr),"Masekhet: 71033, Page: 018, Side: 1, Line: 03, Word: 5",c,noun sg. emphatic,,,,"and, also",crying; reading,,,וקרא,qr),conjunction | noun sg. emphatic,"and, also | crying; reading"
lm(wTy,"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 0",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
