text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
mqny),"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 1",verb C,,,,,"to give possession, furnish",to teach a trade (?),,,מקניא,qny,verb (h)aphel,"to give possession, furnish | to teach a trade (?)"
np$h;,"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 2",noun sg. emphatic,,,,,soul; life; self,,,,נפשה;,np$),noun sg. emphatic,soul; life; self
mnyyn),"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 3",N,,,,,"number, amount",,,,מניינא,mnyyn),noun,"number, amount"
dsyp),"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 4",p,noun sg. emphatic,,,,"of, genitive particle",end,,,דסיפא,syp),preposition | noun sg. emphatic,"of, genitive particle | end"
lm(wTy,"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 5",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
m)y;,"Masekhet: 71019, Page: 003, Side: 2, Line: 01, Word: 6",P01,,,,,what,,,,מאי;,m)y,preposition independent,what
lm(wTy,"Masekhet: 71019, Page: 003, Side: 2, Line: 02, Word: 0",p02,verb D,,,,to diminish,to exclude,,,למעוטי,m(T,preposition with pronominal suffix | verb pael,to diminish | to exclude
"""xlych"";","Masekhet: 71019, Page: 003, Side: 2, Line: 02, Word: 1",No data,,,,,,,,,חליצה;,None,No data,
mnlN,"Masekhet: 71019, Page: 003, Side: 2, Line: 08, Word: 0",a,,,,,whence,,,,מנלן,mn),adverb,whence
dmqny),"Masekhet: 71019, Page: 003, Side: 2, Line: 09, Word: 0",c,verb C,,,,"to give possession, furnish",to teach a trade (?),,,דמקניא,qny,conjunction | verb (h)aphel,"to give possession, furnish | to teach a trade (?)"
"""^b^ksP;","Masekhet: 71019, Page: 003, Side: 2, Line: 09, Word: 1",No data,,,,,,,,,בכסף;,None,No data,
"wksP""","Masekhet: 71019, Page: 003, Side: 2, Line: 09, Word: 2",No data,,,,,,,,,וכסף,None,No data,
