text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
lytny,"Masekhet: 71001, Page: 002, Side: 1, Line: 29, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ליתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""m$(h","Masekhet: 71001, Page: 002, Side: 1, Line: 29, Word: 1",No data,,,,,,,,,משעה,None,No data,
c)t,"Masekhet: 71001, Page: 002, Side: 1, Line: 29, Word: 2",No data,,,,,,,,,צאת,None,No data,
"hkwkbyM"";","Masekhet: 71001, Page: 002, Side: 1, Line: 29, Word: 3",No data,,,,,,,,,הכוכבים;,None,No data,
mylt),"Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 0",noun sg. emphatic,,,,,"word, speech; thing",,,,מילתא,mylt),noun sg. emphatic,"word, speech; thing"
)gb )wr?xyh?,"Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 1",p,,,,,upon,,,,אגב אורחיה,)gb@)wrx_,preposition,upon
qm'l;,"Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 2",verb C,,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,קמ'ל;,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
dkhny,"Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 3",c,noun pl. emphatic,,,,"who,which (relative)",priest,,,דכהני,khn),conjunction | noun pl. emphatic,"who,which (relative) | priest"
)ymt,"Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 4",c,,,,,"when, whenever",,,,אימת,)ymt,conjunction,"when, whenever"
)kly,"Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 5",verb G,,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכלי,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
"""btrwmh"";","Masekhet: 71001, Page: 002, Side: 1, Line: 30, Word: 6",No data,,,,,,,,,בתרומה;,None,No data,
