text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)ytxzq,"Masekhet: 71018, Page: 003, Side: 1, Line: 11, Word: 2",verb Ct,,,,,to be presumed,,,,איתחזק,xzq,verb ettaphal,to be presumed
)ys';,"Masekhet: 71018, Page: 003, Side: 1, Line: 12, Word: 0",noun sg. emphatic,,,,,prohibition,,,,איס';,)yswr),noun sg. emphatic,prohibition
)bl,"Masekhet: 71018, Page: 003, Side: 1, Line: 12, Word: 1",No data,,,,,,,,,אבל,None,No data,
hk),"Masekhet: 71018, Page: 003, Side: 1, Line: 12, Word: 2",a,,,,,here,,,,הכא,hk),adverb,here
d)ytxzq,"Masekhet: 71018, Page: 003, Side: 1, Line: 12, Word: 3",c,verb Ct,,,,to be presumed,,,,דאיתחזק,xzq,conjunction | verb ettaphal,to be presumed
)ys',"Masekhet: 71018, Page: 003, Side: 1, Line: 12, Word: 4",noun sg. emphatic,,,,,prohibition,,,,איס',)yswr),noun sg. emphatic,prohibition
"""d)$t""","Masekhet: 71018, Page: 003, Side: 1, Line: 12, Word: 5",No data,,,,,,,,,דאשת,None,No data,
""")y$""","Masekhet: 71018, Page: 003, Side: 1, Line: 13, Word: 0",No data,,,,,,,,,איש,None,No data,
hwy,"Masekhet: 71018, Page: 003, Side: 1, Line: 13, Word: 1",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
"""dbr","Masekhet: 71018, Page: 003, Side: 1, Line: 13, Word: 2",No data,,,,,,,,,דבר,None,No data,
"$b(rwh"";","Masekhet: 71018, Page: 003, Side: 1, Line: 13, Word: 3",No data,,,,,,,,,שבערוה;,None,No data,
wrbnN,"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 0",c,N,,,,"and, also","lord, master",,,ורבנן,rbnn,conjunction | noun,"and, also | lord, master"
hw),"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 1",P01,,,,,he,,,,הוא,hw),preposition independent,he
?d?)crwK,"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 2",c,verb C,,,,to require,to wag the tail in a coaxing manner ?),,,דאצרוך,crk,conjunction | verb (h)aphel,to require | to wag the tail in a coaxing manner ?)
try;,"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 3",n02,,,,,two,,,,תרי;,try,numeral singular determined,two
whk),"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 4",c,a,,,,"and, also",here,,,והכא,hk),conjunction | adverb,"and, also | here"
m$wM,"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 5",p01,,,,,because of,,,,משום,m$wm,preposition independent,because of
(ygwnh,"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 6",noun sg. emphatic,,,,,condition of a deserted wife,,,,עיגונה,(ygwn),noun sg. emphatic,condition of a deserted wife
)qylw,"Masekhet: 71018, Page: 003, Side: 1, Line: 17, Word: 7",verb C,,,,,": to make something lighter, remove a burden",to treat lightly,to hasten,to curse,אקילו,qll,verb (h)aphel,": to make something lighter, remove a burden | to treat lightly | to hasten | to curse"
bh,"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 0",p02,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix,"in, with"
rbnN;,"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 1",N,,,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
h)y,"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 2",P01,,,,,this,,,,האי,h)y,preposition independent,this
qwl),"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 3",noun sg. emphatic,,,,,lenient decision,,,,קולא,qwl),noun sg. emphatic,lenient decision
hy);,"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 4",P01,,,,,she,,,,היא;,hy),preposition independent,she
h)y,"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 5",P01,,,,,this,,,,האי,h)y,preposition independent,this
xwm',"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 6",noun sg. emphatic,,,,,strictness,,,,חומ',xwmr),noun sg. emphatic,strictness
hy);,"Masekhet: 71018, Page: 003, Side: 1, Line: 18, Word: 7",P01,,,,,she,,,,היא;,hy),preposition independent,she
