text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
T(m);,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 1",noun sg. emphatic,c,,,,taste; order,"because, since",,,טעמא;,m$wm,noun sg. emphatic | conjunction,"taste; order | because, since"
dx$yb),"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 2",c,A01,,,,"who,which (relative)",important,,,דחשיבא,x$yb,conjunction | adjective singular absolute or construct,"who,which (relative) | important"
btrh;,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 3",p02,,,,,after,,,,בתרה;,btr,preposition with pronominal suffix,after
wmn),"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 4",c,a,,,,"and, also",whence,,,ומנא,mn),conjunction | adverb,"and, also | whence"
lN,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 5",p02,,,,,"to, for",,,,לן,l_,preposition with pronominal suffix,"to, for"
dx$yb),"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 6",c,A01,,,,"who,which (relative)",important,,,דחשיבא,x$yb,conjunction | adjective singular absolute or construct,"who,which (relative) | important"
btrh;,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 7",p02,,,,,after,,,,בתרה;,btr,preposition with pronominal suffix,after
wky,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 8",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
m)xr,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 9",c,,,,,"since, because",,,,מאחר,m)xr,conjunction,"since, because"
d(yyl),"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 10",c,verb G,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",דעיילא,(ll,conjunction | verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
{{y}}^r^wmy,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 11",No data,,,,,,,,,ירומי,None,No data,
wl),"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 12",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
zkt;,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 13",verb G,,,,,to be innocent,"to overcome, defeat, best","to be pure, to be whole,",to give charity,זכת;,zky,verb peal,"to be innocent | to overcome, defeat, best | to be pure, to be whole, | to give charity"
)yhy,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 14",P01,,,,,she,,,,איהי,)yhy,preposition independent,she
lmh,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 15",c,,,,,why?,,,,למה,lmh,conjunction,why?
lh,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 16",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
d(yyl);,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 17",c,verb G,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",דעיילא;,(ll,conjunction | verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
sbwr;,"Masekhet: 71026, Page: 002, Side: 2, Line: 29, Word: 18",verb G,,,,,to have thoughts,idioms:,,,סבור;,sbr,verb peal,to have thoughts | idioms:
)ynhw,"Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 0",P01,,,,,they (m.),,,,אינהו,)ynhw,preposition independent,they (m.)
stwr,"Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 1",verb G,,,,,to destroy,(intrans.) to come apart,"to keep loose, unravel (hair)",,סתור,str#2,verb peal,"to destroy | (intrans.) to come apart | to keep loose, unravel (hair)"
"""byt","Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 2",No data,,,,,,,,,בית,None,No data,
"hmqd$"";","Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 3",No data,,,,,,,,,המקדש;,None,No data,
w)nN,"Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 4",c,P01,,,,"and, also",we,,,ואנן,)nn,conjunction | preposition independent,"and, also | we"
mybn),"Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 5",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,מיבנא,bny,verb peal,to build | fig. : to construct a logical argument | to edify
bnynN,"Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 6",verb G,,,,,to build,fig. : to construct a logical argument,to edify,,בנינן,bny,verb peal,to build | fig. : to construct a logical argument | to edify
lyh;,"Masekhet: 71026, Page: 002, Side: 2, Line: 41, Word: 7",p,,,,,"to, for",,,,ליה;,l_,preposition,"to, for"
wky,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 0",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
m)xr,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 1",c,,,,,"since, because",,,,מאחר,m)xr,conjunction,"since, because"
d(lw,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 2",c,verb G,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",דעלו,(ll,conjunction | verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
hnK,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 3",P01,,,,,those,,,,הנך,hnk,preposition independent,those
trty,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 4",n02,,,,,two,,,,תרתי,try,numeral singular determined,two
wl),"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 5",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
)hnw;,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 6",verb C,,,,,"to profit, to aid someone",w.,: to affect,,אהנו;,hny,verb (h)aphel,"to profit, to aid someone | w. | : to affect"
)ynhw,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 7",P01,,,,,they (m.),,,,אינהו,)ynhw,preposition independent,they (m.)
m)y,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 8",P01,,,,,what,,,,מאי,m)y,preposition independent,what
T(',"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 9",noun sg. emphatic,,,,,taste; order,,,,טע',T(m),noun sg. emphatic,taste; order
(yyly;,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 10",verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",עיילי;,(ll,verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
)mry;,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 11",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)ynhw,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 12",P01,,,,,they (m.),,,,אינהו,)ynhw,preposition independent,they (m.)
)$t(bdw,"Masekhet: 71026, Page: 002, Side: 2, Line: 42, Word: 13",verb quad T,,,,,to enslave,"fig. : to subjugate, make subservient",p.p.,,אשתעבדו,$(bd,verb quad T,"to enslave | fig. : to subjugate, make subservient | p.p."
wm)y,"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 0",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
$n),"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 1",verb G,,,,,to be different,to go away,,,שנא,$ny,verb peal,to be different | to go away
hnK,"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 2",P01,,,,,those,,,,הנך,hnk,preposition independent,those
trty,"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 3",n02,,,,,two,,,,תרתי,try,numeral singular determined,two
dq),"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 4",c,a,,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
x$yb;,"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 5",verb G,,,,,"to think a thought about, take into account",to regard as after due thought,to calculate,,חשיב;,x$b,verb peal,"to think a thought about, take into account | to regard as after due thought | to calculate"
wm)y,"Masekhet: 71026, Page: 002, Side: 2, Line: 43, Word: 6",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
