text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"lskK""","Masekhet: 71007, Page: 002, Side: 2, Line: 11, Word: 3",No data,,,,,,,,,לסכך,None,No data,
m$lT,"Masekhet: 71007, Page: 002, Side: 2, Line: 11, Word: 4",verb G,,,,,to have power (+,or,= over),to have the right,משלט,$lT,verb peal,to have power (+ | or | = over) | to have the right
$lT),"Masekhet: 71007, Page: 002, Side: 2, Line: 11, Word: 5",verb G,,,,,to have power (+,or,= over),to have the right,שלטא,$lT,verb peal,to have power (+ | or | = over) | to have the right
(ynyh;,"Masekhet: 71007, Page: 002, Side: 2, Line: 12, Word: 0",noun sg. emphatic,,,,,eye; spring,,,,עיניה;,(yn),noun sg. emphatic,eye; spring
"""m$wM","Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 0",No data,,,,,,,,,משום,None,No data,
cl,"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 1",No data,,,,,,,,,צל,None,No data,
"swkh"";","Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 2",No data,,,,,,,,,סוכה;,None,No data,
w?k?ywN,"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 3",c,c,,,,"and, also","when, since",,,וכיון,kywn,conjunction | conjunction,"and, also | when, since"
drwyx),"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 4",c,A01,,,,"who,which (relative)","full, wide",,,דרויחא,rwyx,conjunction | adjective singular absolute or construct,"who,which (relative) | full, wide"
mynpl,"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 5",verb D,,,,,"to fell, throw down",,,,מינפל,npl,verb pael,"to fell, throw down"
npyl,"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 6",verb G,,,,,to fall,"to befall, occur",:,:,נפיל,npl,verb peal,"to fall | to befall, occur | : | :"
Twl),"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 7",noun sg. emphatic,,,,,shadow,,,,טולא,Twl),noun sg. emphatic,shadow
bgwh;,"Masekhet: 71007, Page: 002, Side: 2, Line: 17, Word: 8",p02,,,,,within,,,,בגוה;,bgw,preposition with pronominal suffix,within
km)N;,"Masekhet: 71007, Page: 002, Side: 2, Line: 22, Word: 0",P01,,,,,who?,,,,כמאן;,m)n,preposition independent,who?
wl),"Masekhet: 71007, Page: 002, Side: 2, Line: 22, Word: 1",c,a,,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
kxd;,"Masekhet: 71007, Page: 002, Side: 2, Line: 22, Word: 2",p02,n01,,,,like,one,,,כחד;,xd,preposition with pronominal suffix | numeral singular absolute or construct,like | one
^b$lm)^,"Masekhet: 71007, Page: 002, Side: 2, Line: 22, Word: 3",a,,,,,it is all right,,,,בשלמא,b$lm),adverb,it is all right
dr',"Masekhet: 71007, Page: 002, Side: 2, Line: 22, Word: 4",c,,,,,"who,which (relative)",,,,דר',d_,conjunction,"who,which (relative)"
y)$yh,"Masekhet: 71007, Page: 002, Side: 2, Line: 22, Word: 5",No data,,,,,,,,,יאשיה,None,No data,
^plygy^,"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 0",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגי,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
)drb,"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 1",No data,,,,,,,,,אדרב,None,No data,
hwn),"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 2",No data,,,,,,,,,הונא,None,No data,
w)drb,"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 3",c,,,,,"and, also",,,,ואדרב,w_,conjunction,"and, also"
xnN,"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 4",No data,,,,,,,,,חנן,None,No data,
br,"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 5",noun sg. abs. or construct,,,,,son,,,,בר,br),noun sg. abs. or construct,son
rb),"Masekhet: 71007, Page: 002, Side: 2, Line: 23, Word: 6",No data,,,,,,,,,רבא,None,No data,
mydl),"Masekhet: 71007, Page: 002, Side: 2, Line: 24, Word: 0",p,c,a,,,from,"who,which (relative)","no, not",,מידלא,d_,preposition | conjunction | adverb,"from | who,which (relative) | no, not"
q),"Masekhet: 71007, Page: 002, Side: 2, Line: 24, Word: 1",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
yhyb,"Masekhet: 71007, Page: 002, Side: 2, Line: 24, Word: 2",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהיב,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
$y(wr),"Masekhet: 71007, Page: 002, Side: 2, Line: 25, Word: 0",noun sg. emphatic,,,,,size,,,,שיעורא,$y(wr),noun sg. emphatic,size
bm$k);,"Masekhet: 71007, Page: 002, Side: 2, Line: 25, Word: 1",p02,noun sg. emphatic,,,,"in, with",skin,,,במשכא;,m$k),preposition with pronominal suffix | noun sg. emphatic,"in, with | skin"
whk),"Masekhet: 71007, Page: 002, Side: 2, Line: 29, Word: 0",c,a,,,,"and, also",here,,,והכא,hk),conjunction | adverb,"and, also | here"
bh),"Masekhet: 71007, Page: 002, Side: 2, Line: 29, Word: 1",p02,P01,,,,"in, with",this (f.),,,בהא,h),preposition with pronominal suffix | preposition independent,"in, with | this (f.)"
