text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dl),"Masekhet: 71036, Page: 029, Side: 2, Line: 31, Word: 4",c,a,,,,dy,l?,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
(byd,"Masekhet: 71036, Page: 029, Side: 2, Line: 31, Word: 5",verb G,,,,,?bd,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
pyry;,"Masekhet: 71036, Page: 029, Side: 2, Line: 31, Word: 6",noun pl. emphatic,,,,,"pyr, pyr?",,,,fruit,,,,פירי;,pyr),noun pl. emphatic,fruit
)yN;,"Masekhet: 71036, Page: 029, Side: 2, Line: 31, Word: 7",I,,,,,?yn,,,,yes,,,,אין;,)yn,interjection,yes
kdrxbh;,"Masekhet: 71036, Page: 029, Side: 2, Line: 32, Word: 0",p,,,,,"kd_, ky d_",,,,according to,,,,כדרחבה;,kd_,preposition,according to
d)',"Masekhet: 71036, Page: 029, Side: 2, Line: 32, Word: 1",c,verb G,,,,dy,?mr,,,to say,to command,to think,idiomatic and special usages:,דא',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
rxbh;,"Masekhet: 71036, Page: 029, Side: 2, Line: 32, Word: 2",No data,,,,,,,,,,,,,רחבה;,None,No data,
myyty,"Masekhet: 71036, Page: 029, Side: 2, Line: 32, Word: 3",verb C,,,,,?ty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מייתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
t)yny,"Masekhet: 71036, Page: 029, Side: 2, Line: 32, Word: 4",noun pl. emphatic,,,,,"t?nh, t?nt?",,,,fig,,,,תאיני,t)ynt),noun pl. emphatic,fig
xywwr)t),"Masekhet: 71036, Page: 029, Side: 2, Line: 32, Word: 5",A05,,,,,?wr,,,,white,,,,חיווראתא,xywr,adjective plural determined,white
w$y{{b}}^p^y,"Masekhet: 71036, Page: 030, Side: 1, Line: 01, Word: 0",c,verb G,,,,w_,?wp,,,to smear,to rub down or grind against,,,ושיבפי,$wp,conjunction | verb peal,to smear | to rub down or grind against
lh,"Masekhet: 71036, Page: 030, Side: 1, Line: 01, Word: 1",p02,,,,,l_,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
bx{{bl}}^lb^),"Masekhet: 71036, Page: 030, Side: 1, Line: 01, Word: 2",p02,noun sg. emphatic,,,,b_,"?bl, ?bl?",,,"in, with",destroyer,,,בחבללבא,xbl)#4,preposition with pronominal suffix | noun sg. emphatic,"in, with | destroyer"
dcbt),"Masekhet: 71036, Page: 030, Side: 1, Line: 01, Word: 3",p,noun sg. emphatic,,,,dy,"?bh, ?bt?",,,"of, genitive particle",weed fiber,,,דצבתא,cbt),preposition | noun sg. emphatic,"of, genitive particle | weed fiber"
dsryq),"Masekhet: 71036, Page: 030, Side: 1, Line: 01, Word: 4",c,A02,,,,dy,sryq,,,"who,which (relative)",empty,,,דסריקא,sryq,conjunction | adjective singular determined,"who,which (relative) | empty"
lyh,"Masekhet: 71036, Page: 030, Side: 1, Line: 01, Word: 5",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
{{kwr)}},"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 0",noun sg. emphatic,,,,,"kwr, kwr?",,,,kor: a dry measure,,,,כורא,kwr),noun sg. emphatic,kor: a dry measure
^byzr)^;,"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 1",N,,,,,"bzr, bzr?",,,,seed,,,,ביזרא;,byzr),noun,seed
wqbrw,"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 2",c,verb G,,,,w_,qbr,,,to bury,to swell up (?),,,וקברו,qbr,conjunction | verb peal,to bury | to swell up (?)
lh,"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 3",p02,,,,,l_,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
hyk),"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 4",a,,,,,"hyk?, hykn",,,,where,,,,היכא,hyk),adverb,where
dmsyq,"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 5",verb C,,,,,slq,,,,"to make ascend, bring upward","to offer up, sacrifice",to complete,"to place over, upon",דמסיק,slq,verb (h)aphel,"to make ascend, bring upward | to offer up, sacrifice | to complete | to place over, upon"
ym),"Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 6",noun sg. emphatic,,,,,"ym, ym?",,,,sea,,,,ימא,ym),noun sg. emphatic,sea
"""$yrTwN"";","Masekhet: 71036, Page: 030, Side: 1, Line: 02, Word: 7",No data,,,,,,,,,,,,,שירטון;,None,No data,
qwr),"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 0",noun sg. emphatic,,,,,"qwr, qwr?",,,,heart of the palm,,,,קורא,qwr),noun sg. emphatic,heart of the palm
(bd),"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 1",verb G,,,,,?bd,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבדא,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
pyry,"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 2",noun pl. emphatic,,,,,"pyr, pyr?",,,,fruit,,,,פירי,pyr),noun pl. emphatic,fruit
l),"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 3",a,,,,,l?,,,,"no, not",,,,לא,l),adverb,"no, not"
(bd);,"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 4",verb G,,,,,?bd,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבדא;,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
wtlt,"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 5",c,n01,,,,w_,tlt,,,"and, also",three,,,ותלת,tlt),conjunction | numeral singular absolute or construct,"and, also | three"
{bwrky}<byzrny>,"Masekhet: 71036, Page: 030, Side: 1, Line: 03, Word: 6",N,,,,,"bzr, bzr?",,,,seed,,,,ביזרני,byzr),noun,seed
mynyyhw,"Masekhet: 71036, Page: 030, Side: 1, Line: 04, Word: 0",p,,,,,mn,,,,from,,,,מינייהו,mn,preposition,from
l),"Masekhet: 71036, Page: 030, Side: 1, Line: 04, Word: 1",a,,,,,l?,,,,"no, not",,,,לא,l),adverb,"no, not"
mxzq),"Masekhet: 71036, Page: 030, Side: 1, Line: 04, Word: 2",verb C,,,,,?zq,,,,"to contain, hold tightly","to presume, i.e. to impose a presumptive status",to start things moving,"to encourage [i.e., to say ""be strong"" : Hebrew]",מחזקא,xzq,verb (h)aphel,"to contain, hold tightly | to presume, i.e. to impose a presumptive status | to start things moving | to encourage [i.e., to say ""be strong"" : Hebrew]"
lhw,"Masekhet: 71036, Page: 030, Side: 1, Line: 04, Word: 3",p,,,,,l_,,,,"to, for",,,,להו,l_,preposition,"to, for"
{{glym)}},"Masekhet: 71036, Page: 030, Side: 1, Line: 04, Word: 4",noun sg. emphatic,,,,,"glym, glym?",,,,"cloak, mantle",,,,גלימא,glym),noun sg. emphatic,"cloak, mantle"
^gml)^;,"Masekhet: 71036, Page: 030, Side: 1, Line: 04, Word: 5",noun sg. emphatic,,,,,"gml, gml?",,,,camel; beam,,,,גמלא;,gml)#2,noun sg. emphatic,camel; beam
m)y,"Masekhet: 71036, Page: 031, Side: 2, Line: 21, Word: 0",P01,,,,,m?y,,,,what,,,,מאי,m)y,preposition independent,what
bynyhw;,"Masekhet: 71036, Page: 031, Side: 2, Line: 21, Word: 1",p02,,,,,"byn, byny",,,,"between, among",,,,ביניהו;,byn,preposition with pronominal suffix,"between, among"
)yk',"Masekhet: 71036, Page: 031, Side: 2, Line: 22, Word: 0",a,,,,,?yk?,,,,there is here,,,,איכ',)yk),adverb,there is here
?{{bynyh'}}?,"Masekhet: 71036, Page: 031, Side: 2, Line: 22, Word: 1",p02,,,,,"byn, byny",,,,"between, among",,,,ביניה',byn,preposition with pronominal suffix,"between, among"
dkptyh,"Masekhet: 71036, Page: 031, Side: 2, Line: 22, Word: 2",c,verb G,,,,dy,kpt,,,"to bind, tie up","to bend back, retract",[e/a] (of fruit) to be fully formed,,דכפתיה,kpt,conjunction | verb peal,"to bind, tie up | to bend back, retract | [e/a] (of fruit) to be fully formed"
b$yr)y;,"Masekhet: 71036, Page: 031, Side: 2, Line: 22, Word: 3",p02,noun pl. emphatic,,,,b_,"??r, ??r?",,,"in, with",bracelet,,,בשיראי;,$yr),preposition with pronominal suffix | noun pl. emphatic,"in, with | bracelet"
)ynmy,"Masekhet: 71036, Page: 031, Side: 2, Line: 22, Word: 4",a,,,,,nmy,,,,also,,,,אינמי,nmy,adverb,also
bhwc),"Masekhet: 71036, Page: 031, Side: 2, Line: 23, Word: 0",p02,noun sg. emphatic,,,,b_,"?w?, ?w??",,,"in, with",palm leaf,,,בהוצא,hwc),preposition with pronominal suffix | noun sg. emphatic,"in, with | palm leaf"
ddhb);,"Masekhet: 71036, Page: 031, Side: 2, Line: 23, Word: 1",noun sg. emphatic,,,,,"dhb, dhb?",,,,gold,,,,דדהבא;,dhb),noun sg. emphatic,gold
w)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 07, Word: 0",c,c,,,,w_,?y,,,"and, also","if, whether",,,ואי,)y,conjunction | conjunction,"and, also | if, whether"
xd,"Masekhet: 71036, Page: 032, Side: 1, Line: 07, Word: 1",n01,,,,,?d,,,,one,,,,חד,xd,numeral singular absolute or construct,one
^mynyyhw^,"Masekhet: 71036, Page: 032, Side: 1, Line: 07, Word: 2",p,,,,,mn,,,,from,,,,מינייהו,mn,preposition,from
npy$,"Masekhet: 71036, Page: 032, Side: 1, Line: 07, Word: 3",A01,,,,,npy?,,,,substantial; refreshed,,,,נפיש,npy$,adjective singular absolute or construct,substantial; refreshed
nktwb,"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 0",verb G,,,,,ktb,,,,to write,to draw,,,נכתוב,ktb,verb peal,to write | to draw
trwyhw,"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 1",n02,,,,,tryn,,,,two,,,,תרויהו,try,numeral singular determined,two
^b^hhw),"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 2",p02,P01,,,,b_,hhw?,,,"in, with",that one (m.),,,בההוא,hhw),preposition with pronominal suffix | preposition independent,"in, with | that one (m.)"
dnpy$;,"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 3",c,A01,,,,dy,npy?,,,"who,which (relative)",substantial; refreshed,,,דנפיש;,npy$,conjunction | adjective singular absolute or construct,"who,which (relative) | substantial; refreshed"
)l),"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 4",c,,,,,?l?,,,,but rather,,,,אלא,)l),conjunction,but rather
m)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 5",P01,,,,,m?y,,,,what,,,,מאי,m)y,preposition independent,what
T(';,"Masekhet: 71036, Page: 032, Side: 1, Line: 08, Word: 6",noun sg. emphatic,,,,,"??m, ??m?",,,,taste; order,,,,טע';,T(m),noun sg. emphatic,taste; order
^m$wM^,"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 0",c,,,,,m?wm,,,,"because, since",,,,משום,m$wm,conjunction,"because, since"
dq)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 1",c,verb G,,,,dy,qwm,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,דקאי,qwm,conjunction | verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
lhydy);,"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 2",A,,,,,l?wdy,,,,solitary,,,,להידיא;,lxwdy,adjective,solitary
wl),"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 3",c,a,,,,w_,l?,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
ksy,"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 4",verb D,,,,,ksy,,,,to cover,to hide,,,כסי,ksy,verb pael,to cover | to hide
lyh,"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 5",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
mydy;,"Masekhet: 71036, Page: 032, Side: 1, Line: 10, Word: 6",R,,,,,"md?m, mdm, mydy",,,,something,,,,מידי;,mydy,R,something
)mrw,"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 0",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,אמרו,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 1",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
myl),"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 2",noun sg. abs. or construct,,,,,"mlh, mlt?",,,,"word, speech; thing",,,,מילא,mylt),noun sg. abs. or construct,"word, speech; thing"
d),"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 3",P01,,,,,d?,,,,this (f.),,,,דא,d),preposition independent,this (f.)
lyt,"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 4",V,,,,,"lyt, l)yty",,,,there is/are not,,,,לית,lyt,V,there is/are not
lyh,"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 5",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
ptry;,"Masekhet: 71036, Page: 032, Side: 1, Line: 14, Word: 6",verb G,,,,,ptr,,,,"to interpret,explain",,,,פתרי;,ptr,verb peal,"to interpret,explain"
sbry,"Masekhet: 71036, Page: 032, Side: 1, Line: 17, Word: 0",verb G,,,,,sbr,,,,to have thoughts,idioms:,,,סברי,sbr,verb peal,to have thoughts | idioms:
dyl',"Masekhet: 71036, Page: 032, Side: 1, Line: 17, Word: 1",c,,,,,dlmh,,,,"lest, perhaps",,,,דיל',dylm),conjunction,"lest, perhaps"
)ty,"Masekhet: 71036, Page: 032, Side: 1, Line: 17, Word: 2",verb G,,,,,?ty,,,,to come,to occur; w.,: to befall,to be fitting,אתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
l$ywly;,"Masekhet: 71036, Page: 032, Side: 1, Line: 17, Word: 3",p02,verb D,,,,l_,??l,,,to ask (repeatedly?),"to desire strongly, demand",to borrow repeatedly or in large amounts,,לשיולי;,$)l,preposition with pronominal suffix | verb pael,"to ask (repeatedly?) | to desire strongly, demand | to borrow repeatedly or in large amounts"
)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 18, Word: 0",c,,,,,?y,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
hky,"Masekhet: 71036, Page: 032, Side: 1, Line: 18, Word: 1",X,,,,,"hkyn, ?kyn",,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""$myM""","Masekhet: 71036, Page: 032, Side: 1, Line: 18, Word: 2",No data,,,,,,,,,,,,,שמים,None,No data,
nmy,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 0",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
l),"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 1",a,,,,,l?,,,,"no, not",,,,לא,l),adverb,"no, not"
nymrw,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 2",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,נימרו,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 3",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
<dy>l',"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 4",c,,,,,dlmh,,,,"lest, perhaps",,,,דיל',dylm),conjunction,"lest, perhaps"
)ty,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 5",verb G,,,,,?ty,,,,to come,to occur; w.,: to befall,to be fitting,אתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
l$ywly;,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 6",p02,verb D,,,,l_,??l,,,to ask (repeatedly?),"to desire strongly, demand",to borrow repeatedly or in large amounts,,לשיולי;,$)l,preposition with pronominal suffix | verb pael,"to ask (repeatedly?) | to desire strongly, demand | to borrow repeatedly or in large amounts"
"""mh","Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 7",No data,,,,,,,,,,,,,מה,None,No data,
lm(l',"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 8",No data,,,,,,,,,,,,,למעל',None,No data,
wmh,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 9",No data,,,,,,,,,,,,,ומה,None,No data,
lmT',"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 10",No data,,,,,,,,,,,,,למט',None,No data,
mh,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 11",No data,,,,,,,,,,,,,מה,None,No data,
lp',"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 12",No data,,,,,,,,,,,,,לפ',None,No data,
mh,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 13",No data,,,,,,,,,,,,,מה,None,No data,
<l>)xwr;","Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 14",No data,,,,,,,,,,,,,לאחור;,None,No data,
m(yqr),"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 15",a,,,,,m?yqr?,,,,"originally, at first",,,,מעיקרא,m(yqr),adverb,"originally, at first"
sbry,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 16",verb G,,,,,sbr,,,,to have thoughts,idioms:,,,סברי,sbr,verb peal,to have thoughts | idioms:
)qr)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 19, Word: 17",a,,,,,?qr?y,,,,accidental,,,,אקראי,)qr)y,adverb,accidental
b(lm),"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 0",N,,,,,"?lm, ?lm?",,,,eternity; world,,,,בעלמא,b(lm),noun,eternity; world
hw),"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 1",P01,,,,,hw?,,,,he,,,,הוא,hw),preposition independent,he
dq),"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 2",c,a,,,,dy,q?,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
<m>$yyl;,"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 3",verb D,,,,,??l,,,,to ask (repeatedly?),"to desire strongly, demand",to borrow repeatedly or in large amounts,,משייל;,$)l,verb pael,"to ask (repeatedly?) | to desire strongly, demand | to borrow repeatedly or in large amounts"
kywN,"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 4",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
dxzw,"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 5",c,verb G,,,,dy,?zy,,,to see,(,") to understand, to realize",to visit,דחזו,xzy,conjunction | verb peal,"to see | ( | ) to understand, to realize | to visit"
dhdr,"Masekhet: 71036, Page: 032, Side: 1, Line: 20, Word: 6",c,verb G,,,,dy,hdr,,,to return,as co-verb: to do something again,"to go around, surround",to get married,דהדר,hdr,conjunction | verb peal,"to return | as co-verb: to do something again | to go around, surround | to get married"
m$yyl,"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 0",verb D,,,,,??l,,,,to ask (repeatedly?),"to desire strongly, demand",to borrow repeatedly or in large amounts,,משייל,$)l,verb pael,"to ask (repeatedly?) | to desire strongly, demand | to borrow repeatedly or in large amounts"
sbry,"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 1",verb G,,,,,sbr,,,,to have thoughts,idioms:,,,סברי,sbr,verb peal,to have thoughts | idioms:
l),"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 2",a,,,,,l?,,,,"no, not",,,,לא,l),adverb,"no, not"
nym),"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 3",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,נימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 4",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
dyl',"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 5",c,,,,,dlmh,,,,"lest, perhaps",,,,דיל',dylm),conjunction,"lest, perhaps"
)ty,"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 6",verb G,,,,,?ty,,,,to come,to occur; w.,: to befall,to be fitting,אתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
l$ywly;,"Masekhet: 71036, Page: 032, Side: 1, Line: 21, Word: 7",p02,verb D,,,,l_,??l,,,to ask (repeatedly?),"to desire strongly, demand",to borrow repeatedly or in large amounts,,לשיולי;,$)l,preposition with pronominal suffix | verb pael,"to ask (repeatedly?) | to desire strongly, demand | to borrow repeatedly or in large amounts"
)',"Masekhet: 71036, Page: 032, Side: 1, Line: 23, Word: 0",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhwN;,"Masekhet: 71036, Page: 032, Side: 1, Line: 23, Word: 1",p02,,,,,l_,,,,"to, for",,,,להון;,l_,preposition with pronominal suffix,"to, for"
)ydyN,"Masekhet: 71036, Page: 032, Side: 1, Line: 23, Word: 2",P,,,,,?ydyn,,,,which one,,,,אידין,)ydyn,P,which one
mytqry,"Masekhet: 71036, Page: 032, Side: 1, Line: 23, Word: 3",verb Gt,,,,,qry,,,,to be called,to be read,(instrument) to make a musical sound,,מיתקרי,qry,verb ethpeel,to be called | to be read | (instrument) to make a musical sound
"""xkM"";","Masekhet: 71036, Page: 032, Side: 1, Line: 23, Word: 4",No data,,,,,,,,,,,,,חכם;,None,No data,
)ydyN,"Masekhet: 71036, Page: 032, Side: 1, Line: 24, Word: 0",P,,,,,?ydyn,,,,which one,,,,אידין,)ydyn,P,which one
mytqry,"Masekhet: 71036, Page: 032, Side: 1, Line: 24, Word: 1",verb Gt,,,,,qry,,,,to be called,to be read,(instrument) to make a musical sound,,מיתקרי,qry,verb ethpeel,to be called | to be read | (instrument) to make a musical sound
"""gybwr"";","Masekhet: 71036, Page: 032, Side: 1, Line: 24, Word: 2",No data,,,,,,,,,,,,,גיבור;,None,No data,
)ydyN,"Masekhet: 71036, Page: 032, Side: 1, Line: 26, Word: 0",P,,,,,?ydyn,,,,which one,,,,אידין,)ydyn,P,which one
mytqry,"Masekhet: 71036, Page: 032, Side: 1, Line: 26, Word: 1",verb Gt,,,,,qry,,,,to be called,to be read,(instrument) to make a musical sound,,מיתקרי,qry,verb ethpeel,to be called | to be read | (instrument) to make a musical sound
"""($yr"";","Masekhet: 71036, Page: 032, Side: 1, Line: 26, Word: 2",No data,,,,,,,,,,,,,עשיר;,None,No data,
)',"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 0",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhw;,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 1",p,,,,,l_,,,,"to, for",,,,להו;,l_,preposition,"to, for"
dydy,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 2",P02,,,,,dyd_,,,,possessive particle,,,,דידי,dyd_,preposition with pronominal suffix,possessive particle
(dyp),"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 3",A01,,,,,?dyp,,,,"better, preferable",,,,עדיפא,(dyp,adjective singular absolute or construct,"better, preferable"
mydydkw;,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 4",p02,,,,,dyd_,,,,possessive particle,,,,מידידכו;,mdyd_,preposition with pronominal suffix,possessive particle
<y#10#>rxM,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 5",verb D,,,,,r?m,,,,w.,: to have mercy upon,to love,to show preference for,ירחם,rxm,verb pael,w. | : to have mercy upon | to love | to show preference for
mlkwt,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 6",noun sg. abs. or construct,,,,,"mlkw, mlkwt?",,,,kingdom,,,,מלכות,mlkwt),noun sg. abs. or construct,kingdom
w$lTN,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 7",c,noun sg. abs. or construct,,,,w_,"?wl?n, ?wl?n?",,,"and, also","power, rule",,,ושלטן,$wlTn),conjunction | noun sg. abs. or construct,"and, also | power, rule"
wy(bd,"Masekhet: 71036, Page: 032, Side: 1, Line: 31, Word: 8",c,verb G,,,,w_,?bd,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,ויעבד,(bd,conjunction | verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
Tybw,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 0",noun sg. abs. or construct,,,,,"?ybw, ?ybwt?",,,,kindness; Grace,,,,טיבו,Tybwt),noun sg. abs. or construct,kindness; Grace
(M,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 1",p01,,,,,?m,,,,with,,,,עם,(m,preposition independent,with
bny )yn$);,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 2",noun pl. emphatic,,,,,"br ?n?/brn?, br ?n??/brn??",,,,"human, person",,,,בני אינשא;,br@)yn$,noun pl. emphatic,"human, person"
?)'?,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 3",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhw;,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 4",p,,,,,l_,,,,"to, for",,,,להו;,l_,preposition,"to, for"
bym),"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 5",p02,noun sg. emphatic,,,,b_,"ym, ym?",,,"in, with",sea,,,בימא,ym),preposition with pronominal suffix | noun sg. emphatic,"in, with | sea"
y)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 6",A01,,,,,y?y,,,,beautiful,,,,יאי,y)y,adjective singular absolute or construct,beautiful
lmy?dr?,"Masekhet: 71036, Page: 032, Side: 1, Line: 32, Word: 7",p02,verb G,,,,l_,dwr,,,"to live, to dwell",(of inanimate) : to remain,,,למידר,dwr,preposition with pronominal suffix | verb peal,"to live, to dwell | (of inanimate) : to remain"
)w,"Masekhet: 71036, Page: 032, Side: 1, Line: 33, Word: 0",c,,,,,?w,,,,or,,,,או,)w,conjunction,or
byb$t);,"Masekhet: 71036, Page: 032, Side: 1, Line: 33, Word: 1",p02,noun sg. emphatic,,,,b_,"yby?h, yby?t?",,,"in, with",dry land,,,ביבשתא;,yby$t),preposition with pronominal suffix | noun sg. emphatic,"in, with | dry land"
""")mrw","Masekhet: 71036, Page: 032, Side: 1, Line: 33, Word: 2",No data,,,,,,,,,,,,,אמרו,None,No data,
lw";,"Masekhet: 71036, Page: 032, Side: 1, Line: 33, Word: 3",No data,,,,,,,,,,,,,לו;,None,No data,
