scroll_name,column,line,emphatic_ratio,absolute_ratio,function_words_ratio,lexical_diversity,verb_ratio,passive_voice_ratio,plural_ratio,line_length,avg_word_len,v_then_noun_ratio,v_then_prep_ratio
1QapGen_Genesis_Apocryphon,05,13,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,8.8333,0.0,0.0
1QapGen_Genesis_Apocryphon,05,16,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,12.8,0.0,0.0
1QapGen_Genesis_Apocryphon,05,17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,05,18,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,7.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,05,19,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,5.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,05,20,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,4.1429,0.0,0.0
1QapGen_Genesis_Apocryphon,05,21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,4.8,0.0,0.0
1QapGen_Genesis_Apocryphon,05,22,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,4.4,0.0,0.0
1QapGen_Genesis_Apocryphon,05,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.25,0.0,0.0
1QapGen_Genesis_Apocryphon,05,24,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,05,25,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,3.1667,0.0,0.0
1QapGen_Genesis_Apocryphon,05,26,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,05,27,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,6.0,3.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,05,28,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,3.0,0.0,0.0
1QapGen_Genesis_Apocryphon,05,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,06,01,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,3.8462,0.0,0.0
1QapGen_Genesis_Apocryphon,06,02,0.0,0.0,0.0,0.25,0.1667,0.0,0.0,12.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,06,03,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,11.0,5.6364,0.0,0.0
1QapGen_Genesis_Apocryphon,06,04,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,9.0,7.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,06,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.75,0.0,0.0
1QapGen_Genesis_Apocryphon,06,06,0.0,0.0,0.0,0.2727,0.3636,0.3636,0.0,11.0,4.6364,0.0,0.0
1QapGen_Genesis_Apocryphon,06,07,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,14.0,4.0714,0.0,0.0
1QapGen_Genesis_Apocryphon,06,08,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,15.0,4.1333,0.0,0.0
1QapGen_Genesis_Apocryphon,06,09,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,12.0,4.1667,0.0,0.0
1QapGen_Genesis_Apocryphon,06,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.8333,0.0,0.0
1QapGen_Genesis_Apocryphon,06,11,0.0,0.0,0.0,0.2727,0.3636,0.1818,0.0,11.0,6.1818,0.0,0.0
1QapGen_Genesis_Apocryphon,06,12,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,11.0,4.3636,0.0,0.0
1QapGen_Genesis_Apocryphon,06,13,0.0,0.0,0.0,0.3,0.0,0.0,0.0,10.0,5.1,0.0,0.0
1QapGen_Genesis_Apocryphon,06,14,0.0,0.0,0.0,0.25,0.5,0.5,0.0,8.0,4.625,0.0,0.0
1QapGen_Genesis_Apocryphon,06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.1,0.0,0.0
1QapGen_Genesis_Apocryphon,06,16,0.0,0.0,0.0,0.0909,0.3636,0.1818,0.0,11.0,5.7273,0.0,0.0
1QapGen_Genesis_Apocryphon,06,17,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,11.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,06,18,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,5.5,0.0,0.0
1QapGen_Genesis_Apocryphon,06,19,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,4.3077,0.0,0.0
1QapGen_Genesis_Apocryphon,06,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8333,0.0,0.0
1QapGen_Genesis_Apocryphon,06,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.8,0.0,0.0
1QapGen_Genesis_Apocryphon,06,23,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,7.0,5.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,06,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.2,0.0,0.0
1QapGen_Genesis_Apocryphon,06,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,06,26,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,6.5,0.0,0.0
1QapGen_Genesis_Apocryphon,07,01,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,9.0,4.7778,0.0,0.0
1QapGen_Genesis_Apocryphon,07,02,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.0,5.1,0.0,0.0
1QapGen_Genesis_Apocryphon,07,03,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,5.75,0.0,0.0
1QapGen_Genesis_Apocryphon,07,04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,6.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,07,05,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,07,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,11.0,0.0,0.0
1QapGen_Genesis_Apocryphon,07,07,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.4444,0.0,0.0
1QapGen_Genesis_Apocryphon,07,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.75,0.0,0.0
1QapGen_Genesis_Apocryphon,07,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.75,0.0,0.0
1QapGen_Genesis_Apocryphon,07,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.25,0.0,0.0
1QapGen_Genesis_Apocryphon,07,18,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,16.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,07,19,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,5.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,07,20,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,6.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,07,21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,07,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,0.0,0.0
1QapGen_Genesis_Apocryphon,07,23,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,11.25,0.0,0.0
1QapGen_Genesis_Apocryphon,08,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,08,04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,08,09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,5.5,0.0,0.0
1QapGen_Genesis_Apocryphon,10,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,10,02,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,10,03,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,10,08,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,4.125,0.0,0.0
1QapGen_Genesis_Apocryphon,10,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.2727,0.0,0.0
1QapGen_Genesis_Apocryphon,10,10,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,4.5556,0.0,0.0
1QapGen_Genesis_Apocryphon,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,10,12,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,4.8462,0.0,0.0
1QapGen_Genesis_Apocryphon,10,13,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,12.0,4.75,0.0,0.0
1QapGen_Genesis_Apocryphon,10,14,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,14.0,4.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,10,15,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,15.0,6.0667,0.0,0.0
1QapGen_Genesis_Apocryphon,10,16,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,4.9286,0.0,0.0
1QapGen_Genesis_Apocryphon,10,17,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,11.0,5.1818,0.0,0.0
1QapGen_Genesis_Apocryphon,10,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6,0.0,0.0
1QapGen_Genesis_Apocryphon,11,01,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,5.4444,0.0,0.0
1QapGen_Genesis_Apocryphon,11,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.1667,0.0,0.0
1QapGen_Genesis_Apocryphon,11,09,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,6.7778,0.0,0.0
1QapGen_Genesis_Apocryphon,11,10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,8.0,0.0,0.0
1QapGen_Genesis_Apocryphon,11,11,0.0,0.0,0.0,0.2727,0.1818,0.0,0.0,11.0,5.7273,0.0,0.0
1QapGen_Genesis_Apocryphon,11,12,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,15.0,4.5333,0.0,0.0
1QapGen_Genesis_Apocryphon,11,13,0.0,0.0,0.0,0.1667,0.2222,0.0556,0.0,18.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,11,14,0.0,0.0,0.0,0.2143,0.0714,0.0,0.0,14.0,4.7143,0.0,0.0
1QapGen_Genesis_Apocryphon,11,15,0.0,0.0,0.0,0.1,0.1,0.1,0.0,20.0,3.85,0.0,0.0
1QapGen_Genesis_Apocryphon,11,16,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,12.0,5.25,0.0,0.0
1QapGen_Genesis_Apocryphon,11,17,0.0,0.0,0.0,0.25,0.0,0.0,0.0,16.0,4.5625,0.0,0.0
1QapGen_Genesis_Apocryphon,11,18,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,16.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.2857,0.0,0.0
1QapGen_Genesis_Apocryphon,12,01,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,15.0,4.8,0.0,0.0
1QapGen_Genesis_Apocryphon,12,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,12,03,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,12.0,4.4167,0.0,0.0
1QapGen_Genesis_Apocryphon,12,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,12,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.4,0.0,0.0
1QapGen_Genesis_Apocryphon,12,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,12,07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,10.0,0.0,0.0
1QapGen_Genesis_Apocryphon,12,08,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,14.0,5.2143,0.0,0.0
1QapGen_Genesis_Apocryphon,12,09,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,13.0,5.0769,0.0,0.0
1QapGen_Genesis_Apocryphon,12,10,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,17.0,4.2941,0.0,0.0
1QapGen_Genesis_Apocryphon,12,11,0.0,0.0,0.0,0.125,0.0,0.0,0.0,16.0,4.5625,0.0,0.0
1QapGen_Genesis_Apocryphon,12,12,0.0,0.0,0.0,0.125,0.0,0.0,0.0,16.0,4.1875,0.0,0.0
1QapGen_Genesis_Apocryphon,12,13,0.0,0.0,0.0,0.3125,0.0625,0.0,0.0,16.0,4.1875,0.0,0.0
1QapGen_Genesis_Apocryphon,12,14,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.0,4.2667,0.0,0.0
1QapGen_Genesis_Apocryphon,12,15,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,13.0,4.6923,0.0,0.0
1QapGen_Genesis_Apocryphon,12,16,0.0,0.0,0.0,0.375,0.0,0.0,0.0,16.0,4.6875,0.0,0.0
1QapGen_Genesis_Apocryphon,12,17,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,15.0,4.4,0.0,0.0
1QapGen_Genesis_Apocryphon,12,18,0.0,0.0,0.0,0.125,0.0,0.0,0.0,8.0,5.625,0.0,0.0
1QapGen_Genesis_Apocryphon,12,19,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,7.75,0.0,0.0
1QapGen_Genesis_Apocryphon,12,21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,23.0,0.0,0.0
1QapGen_Genesis_Apocryphon,12,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6,0.0,0.0
1QapGen_Genesis_Apocryphon,13,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.2,0.0,0.0
1QapGen_Genesis_Apocryphon,13,07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,19.0,0.0,0.0
1QapGen_Genesis_Apocryphon,13,08,0.0,0.0,0.0,0.25,0.1667,0.0,0.0,12.0,6.8333,0.0,0.0
1QapGen_Genesis_Apocryphon,13,09,0.0,0.0,0.0,0.0,0.2857,0.2857,0.0,14.0,5.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,13,10,0.0,0.0,0.0,0.0,0.3077,0.3077,0.0,13.0,5.4615,0.0,0.0
1QapGen_Genesis_Apocryphon,13,11,0.0,0.0,0.0,0.0,0.25,0.25,0.0,16.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,13,12,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.7857,0.0,0.0
1QapGen_Genesis_Apocryphon,13,14,0.0,0.0,0.0,0.0,0.4,0.2667,0.0,15.0,4.8667,0.0,0.0
1QapGen_Genesis_Apocryphon,13,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.4,0.0,0.0
1QapGen_Genesis_Apocryphon,13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.6875,0.0,0.0
1QapGen_Genesis_Apocryphon,13,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.9333,0.0,0.0
1QapGen_Genesis_Apocryphon,13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.25,0.0,0.0
1QapGen_Genesis_Apocryphon,13,20,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,10.5,0.0,0.0
1QapGen_Genesis_Apocryphon,14,04,0.0,0.0,0.0,0.0,0.5,0.5,0.0,8.0,7.875,0.0,0.0
1QapGen_Genesis_Apocryphon,14,05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,14.0,0.0,0.0
1QapGen_Genesis_Apocryphon,14,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.5556,0.0,0.0
1QapGen_Genesis_Apocryphon,14,07,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,11.75,0.0,0.0
1QapGen_Genesis_Apocryphon,14,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.8571,0.0,0.0
1QapGen_Genesis_Apocryphon,14,09,0.0,0.0,0.0,0.0,0.3333,0.2667,0.0,15.0,4.2667,0.0,0.0
1QapGen_Genesis_Apocryphon,14,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.7647,0.0,0.0
1QapGen_Genesis_Apocryphon,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.7857,0.0,0.0
1QapGen_Genesis_Apocryphon,14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.375,0.0,0.0
1QapGen_Genesis_Apocryphon,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.9,0.0,0.0
1QapGen_Genesis_Apocryphon,14,14,0.0,0.0,0.0,0.0,0.9091,0.9091,0.0,11.0,5.4545,0.0,0.0
1QapGen_Genesis_Apocryphon,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.75,0.0,0.0
1QapGen_Genesis_Apocryphon,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,14,17,0.0,0.0,0.0,0.0,0.125,0.125,0.0,16.0,4.875,0.0,0.0
1QapGen_Genesis_Apocryphon,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.1176,0.0,0.0
1QapGen_Genesis_Apocryphon,14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0
1QapGen_Genesis_Apocryphon,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.8462,0.0,0.0
1QapGen_Genesis_Apocryphon,14,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.5385,0.0,0.0
1QapGen_Genesis_Apocryphon,14,22,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,6.0,12.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,14,27,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,52.0,0.0,0.0
1QapGen_Genesis_Apocryphon,15,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.75,0.0,0.0
1QapGen_Genesis_Apocryphon,15,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.75,0.0,0.0
1QapGen_Genesis_Apocryphon,15,07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.1,0.0,0.0
1QapGen_Genesis_Apocryphon,15,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.375,0.0,0.0
1QapGen_Genesis_Apocryphon,15,09,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,12.0,6.0,0.0,0.0
1QapGen_Genesis_Apocryphon,15,10,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,13.0,4.6923,0.0,0.0
1QapGen_Genesis_Apocryphon,15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.25,0.0,0.0
1QapGen_Genesis_Apocryphon,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,0.0,0.0
1QapGen_Genesis_Apocryphon,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9,0.0,0.0
1QapGen_Genesis_Apocryphon,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
1QapGen_Genesis_Apocryphon,15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.1111,0.0,0.0
1QapGen_Genesis_Apocryphon,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.875,0.0,0.0
1QapGen_Genesis_Apocryphon,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.3,0.0,0.0
1QapGen_Genesis_Apocryphon,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.375,0.0,0.0
1QapGen_Genesis_Apocryphon,15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.75,0.0,0.0
1QapGen_Genesis_Apocryphon,16,08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.375,0.0,0.0
1QapGen_Genesis_Apocryphon,16,09,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,12.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,16,11,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,11.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,16,12,0.0,0.0,0.0,0.25,0.0,0.0,0.0,8.0,6.25,0.0,0.0
1QapGen_Genesis_Apocryphon,16,13,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0
1QapGen_Genesis_Apocryphon,16,14,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,4.7778,0.0,0.0
1QapGen_Genesis_Apocryphon,16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.625,0.0,0.0
1QapGen_Genesis_Apocryphon,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.8333,0.0,0.0
1QapGen_Genesis_Apocryphon,16,17,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,11.0,4.0909,0.0,0.0
1QapGen_Genesis_Apocryphon,16,18,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,4.5556,0.0,0.0
1QapGen_Genesis_Apocryphon,16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,16,20,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,15.0,0.0,0.0
1QapGen_Genesis_Apocryphon,16,21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,17,05,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,25.5,0.0,0.0
1QapGen_Genesis_Apocryphon,17,06,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,17,07,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,16.0,4.875,0.0,0.0
1QapGen_Genesis_Apocryphon,17,08,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,13.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,17,09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.9375,0.0,0.0
1QapGen_Genesis_Apocryphon,17,10,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,4.4615,0.0,0.0
1QapGen_Genesis_Apocryphon,17,11,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,4.2143,0.0,0.0
1QapGen_Genesis_Apocryphon,17,12,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,12.0,4.0833,0.0,0.0
1QapGen_Genesis_Apocryphon,17,13,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,12.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.4,0.0,0.0
1QapGen_Genesis_Apocryphon,17,15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,17,16,0.0,0.0,0.0,0.125,0.0,0.0,0.0,16.0,4.25,0.0,0.0
1QapGen_Genesis_Apocryphon,17,17,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,18.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,17,18,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,11.0,6.2727,0.0,0.0
1QapGen_Genesis_Apocryphon,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.8889,0.0,0.0
1QapGen_Genesis_Apocryphon,17,20,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,17,21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,19,07,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,11.0,5.9091,0.0,0.0
1QapGen_Genesis_Apocryphon,19,08,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,17.0,4.4118,0.0,0.0
1QapGen_Genesis_Apocryphon,19,09,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,15.0,4.7333,0.0,0.0
1QapGen_Genesis_Apocryphon,19,10,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,18.0,6.0556,0.0,0.0
1QapGen_Genesis_Apocryphon,19,11,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,16.0,6.5,0.0,0.0
1QapGen_Genesis_Apocryphon,19,12,0.0,0.0,0.0,0.0714,0.0714,0.0,0.0,14.0,5.3571,0.0,0.0
1QapGen_Genesis_Apocryphon,19,13,0.0,0.0,0.0,0.1,0.1,0.0,0.0,10.0,4.3,0.0,0.0
1QapGen_Genesis_Apocryphon,19,14,0.0,0.0,0.0,0.4,0.1333,0.1333,0.0,15.0,5.0667,0.0,0.0
1QapGen_Genesis_Apocryphon,19,15,0.0,0.0,0.0,0.3333,0.1667,0.1667,0.0,12.0,9.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,19,16,0.0,0.0,0.0,0.1875,0.125,0.125,0.0,16.0,5.3125,0.0,0.0
1QapGen_Genesis_Apocryphon,19,17,0.0,0.0,0.0,0.3636,0.1818,0.0,0.0,11.0,4.3636,0.0,0.0
1QapGen_Genesis_Apocryphon,19,18,0.0,0.0,0.0,0.2,0.1,0.0,0.0,20.0,5.05,0.0,0.0
1QapGen_Genesis_Apocryphon,19,19,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,5.0714,0.0,0.0
1QapGen_Genesis_Apocryphon,19,20,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,14.0,5.2857,0.0,0.0
1QapGen_Genesis_Apocryphon,19,21,0.0,0.0,0.0,0.25,0.0,0.0,0.0,12.0,5.4167,0.0,0.0
