masekhet,page,side,line,target,emphatic_ratio,absolute_ratio,function_words_ratio,lexical_diversity,verb_ratio,passive_voice_ratio,plural_ratio,line_length,avg_word_len,v_then_noun_ratio,v_then_prep_ratio
71006,030,2,19,Bavli,0.0,0.0,1.0,0.8571,0.8571,0.0,0.0,7.0,4.0,0.0,0.1667
71006,030,2,20,Bavli,0.4,0.0,0.4,0.8,0.4,0.0,0.0,5.0,4.0,0.5,0.0
71006,030,2,23,Bavli,0.0,0.0,1.25,0.75,0.0,0.0,0.0,4.0,3.75,0.0,0.0
71006,030,2,24,Bavli,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.5,0.5,0.0
71006,030,2,28,Bavli,0.0,0.0,0.3333,0.4444,0.2222,0.0,0.0,9.0,4.7778,0.0,0.5
71006,030,2,29,Bavli,0.0,0.0,0.5,1.0,0.3333,0.0,0.0,6.0,3.5,0.0,0.5
71006,030,2,30,Bavli,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,6.0,0.0,0.0
71006,030,2,31,Bavli,0.0,0.0,0.0,0.2857,0.5714,0.0,0.0,7.0,4.0,0.0,0.0
71006,030,2,32,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.5,0.5,0.0
71006,030,2,33,Bavli,0.0,0.0,0.375,0.5,0.5,0.0,0.0,8.0,4.25,0.0,0.5
71006,030,2,34,Bavli,0.0,0.0,0.5,0.375,0.25,0.0,0.0,8.0,4.375,0.0,0.0
71006,030,2,35,Bavli,0.0,0.0,0.2857,0.7143,0.8571,0.0,0.0,7.0,4.4286,0.0,0.1667
71006,030,2,36,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,4.0,5.0,0.0,0.0
71006,031,1,01,Bavli,0.0,0.5,0.5,0.5,1.0,0.0,0.0,2.0,4.0,0.0,0.0
71006,031,1,02,Bavli,0.25,0.0,0.5,1.0,0.5,0.0,0.0,4.0,5.25,0.0,0.0
71006,031,1,08,Bavli,0.0,0.0,0.2,0.6,0.4,0.0,0.0,5.0,3.6,0.0,0.0
71006,031,1,09,Bavli,0.0,0.0,0.1111,0.6667,0.2222,0.0,0.0,9.0,3.4444,0.0,0.0
71006,031,1,10,Bavli,0.0,0.0,0.5,1.0,1.0,0.0,0.0,6.0,4.5,0.0,0.1667
71006,031,1,11,Bavli,0.0,0.0,0.1667,0.6667,0.3333,0.0,0.0,6.0,3.3333,0.0,0.0
71006,031,1,12,Bavli,0.0,0.0,0.2222,0.5556,0.2222,0.0,0.0,9.0,3.5556,0.0,0.0
71006,031,1,13,Bavli,0.0,0.0,0.375,0.75,0.5,0.0,0.0,8.0,3.5,0.0,0.0
71006,031,1,14,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,5.0,0.0,0.0
71006,031,2,02,Bavli,0.25,0.0,0.75,0.75,0.0,0.0,0.0,4.0,4.75,0.0,0.0
71006,031,2,03,Bavli,0.0,0.0,0.5,0.8333,0.3333,0.0,0.0,6.0,3.5,0.0,0.5
71006,031,2,04,Bavli,0.1429,0.0,0.4286,0.8571,0.5714,0.0,0.0,7.0,3.4286,0.25,0.25
71006,031,2,19,Bavli,0.0,0.0,0.8,0.6,0.0,0.0,0.0,5.0,3.8,0.0,0.0
71006,031,2,20,Bavli,0.125,0.0,0.25,0.625,0.5,0.0,0.0,8.0,4.25,0.0,0.0
71006,031,2,21,Bavli,0.1667,0.0,0.1667,1.0,0.3333,0.0,0.0,6.0,4.0,0.0,0.0
71006,031,2,24,Bavli,0.0,0.0,0.75,1.0,0.5,0.0,0.0,4.0,3.75,0.0,0.0
71006,031,2,30,Bavli,0.0,0.25,0.5,1.0,0.5,0.0,0.0,4.0,3.75,0.0,0.0
71006,031,2,36,Bavli,0.0,0.0,0.3333,0.5,1.3333,0.0,0.0,3.0,3.6667,0.0,0.0
71006,031,2,37,Bavli,0.0,0.0,0.5,0.6667,0.3333,0.0,0.0,6.0,4.1667,0.0,0.5
71006,032,1,01,Bavli,0.2222,0.0,0.6667,0.8889,0.2222,0.0,0.0,9.0,4.2222,0.0,0.5
71006,032,1,02,Bavli,0.2,0.0,0.4,0.6,0.4,0.0,0.0,5.0,3.6,0.0,0.0
71006,032,1,03,Bavli,0.0,0.0,0.3333,0.6667,0.6667,0.0,0.0,6.0,3.8333,0.0,0.25
71006,032,1,07,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,032,1,09,Bavli,0.0,0.0,0.6,0.8,0.4,0.0,0.0,5.0,3.8,0.0,0.5
71006,032,2,04,Bavli,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,5.0,0.0,0.0
71006,032,2,05,Bavli,0.0,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,4.3333,0.0,0.5
71006,032,2,10,Bavli,0.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,032,2,14,Bavli,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2.0,5.5,0.0,0.0
71006,032,2,23,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,3.0,0.0,0.5
71006,032,2,24,Bavli,0.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,8.0,0.0,0.0
71006,032,2,25,Bavli,0.3333,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.6667,0.0,0.0
71006,032,2,28,Bavli,0.0,0.0,0.1667,0.3333,0.3333,0.0,0.0,6.0,4.1667,0.0,0.5
71006,032,2,29,Bavli,0.0,0.0,0.3333,0.3333,0.6667,0.0,0.0,6.0,3.8333,0.0,0.0
71006,032,2,30,Bavli,0.0,0.0,0.5,0.6667,0.3333,0.0,0.0,6.0,4.6667,0.0,0.0
71006,032,2,31,Bavli,0.0,0.0,0.0,0.2,0.4,0.0,0.0,5.0,4.0,0.0,0.0
71006,032,2,32,Bavli,0.0,0.0,0.25,0.5,1.0,0.0,0.0,4.0,4.75,0.0,0.0
71006,032,2,33,Bavli,0.125,0.0,0.25,0.625,0.5,0.0,0.0,8.0,4.0,0.0,0.5
71006,032,2,39,Bavli,0.3333,0.0,0.0,0.5,0.0,0.0,0.0,3.0,2.6667,0.0,0.0
71006,032,2,40,Bavli,0.1538,0.1538,0.2308,0.3846,0.1538,0.0,0.0,13.0,3.0,0.0,1.0
71006,032,2,41,Bavli,0.0,0.0,0.125,0.375,0.25,0.0,0.0,8.0,3.5,0.0,0.5
71006,032,2,42,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,032,2,43,Bavli,0.25,0.0,0.25,0.5,0.0,0.0,0.0,4.0,4.75,0.0,0.0
71006,032,2,44,Bavli,0.5,0.0,0.5,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0
71006,032,2,46,Bavli,0.0,0.0,0.1429,0.2143,0.2857,0.0,0.0,14.0,4.8571,0.0,0.25
71006,032,2,49,Bavli,0.0,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,3.3333,0.0,0.5
71006,033,1,04,Bavli,0.2857,0.0,0.2857,0.5714,0.2857,0.0,0.0,7.0,5.4286,0.0,0.0
71006,033,1,22,Bavli,0.0,0.0,0.4,0.6,0.8,0.0,0.0,5.0,5.2,0.0,0.25
71006,033,1,23,Bavli,0.0,0.3333,0.0,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0
71006,033,1,25,Bavli,0.0,0.1429,0.1429,0.7143,0.5714,0.0,0.0,7.0,4.8571,0.0,0.0
71006,033,1,26,Bavli,0.0,0.0,0.25,0.5,0.25,0.0,0.0,8.0,3.5,0.0,0.0
71006,033,1,27,Bavli,0.0,0.0,0.0,0.6,0.4,0.0,0.0,5.0,5.0,0.0,0.0
71006,033,1,30,Bavli,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,4.5,0.0,0.0
71006,033,1,31,Bavli,0.4286,0.0,1.0,0.8571,0.2857,0.0,0.0,7.0,4.5714,0.0,0.5
71006,033,1,32,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.0
71006,033,1,35,Bavli,0.0,0.1,0.3,0.7,0.4,0.0,0.0,10.0,3.7,0.0,0.25
71006,033,1,39,Bavli,0.0,0.0,0.1667,0.5,0.3333,0.0,0.0,6.0,3.8333,0.0,0.0
71006,033,1,40,Bavli,0.0,0.0,0.2,0.6,0.4,0.0,0.0,5.0,4.2,0.0,0.0
71006,033,1,42,Bavli,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.0,5.5,0.0,0.0
71006,033,1,43,Bavli,0.3333,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,4.0,0.0,0.0
71006,033,2,01,Bavli,0.0,0.0,0.4,0.4,0.8,0.0,0.0,5.0,4.0,0.0,0.0
71006,033,2,05,Bavli,0.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,8.0,0.0,0.0
71006,033,2,06,Bavli,0.0,0.0,1.25,0.75,0.5,0.0,0.0,4.0,4.0,0.0,0.0
71006,033,2,07,Bavli,0.0,0.0,0.3333,0.5,1.3333,0.0,0.0,3.0,5.0,0.0,0.0
71006,033,2,08,Bavli,0.6667,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,5.6667,0.5,0.0
71006,033,2,09,Bavli,0.2857,0.1429,0.1429,1.0,0.8571,0.0,0.0,7.0,5.1429,0.3333,0.0
71006,033,2,13,Bavli,0.0,0.2222,0.4444,0.6667,0.4444,0.0,0.5,9.0,4.2222,0.0,0.25
71006,033,2,14,Bavli,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,5.3333,0.0,0.0
71006,033,2,15,Bavli,0.0,0.125,0.25,0.375,0.5,0.0,0.0,8.0,4.25,0.0,0.0
71006,033,2,16,Bavli,0.0,0.2,0.0,0.4,0.4,0.0,0.0,5.0,4.0,0.0,0.0
71006,033,2,17,Bavli,0.3333,0.0,0.6667,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0
71006,033,2,18,Bavli,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
71006,033,2,19,Bavli,0.25,0.0,1.0,0.75,0.0,0.0,0.0,4.0,5.0,0.0,0.0
71006,033,2,20,Bavli,0.3333,0.3333,0.0,0.5,0.6667,0.0,0.0,3.0,4.0,0.0,0.0
71006,033,2,25,Bavli,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.5
71006,033,2,26,Bavli,0.0,0.1667,0.3333,0.6667,0.6667,0.0,0.0,6.0,4.5,0.0,0.25
71006,033,2,28,Bavli,0.0,0.1667,0.3333,0.5,0.3333,0.0,0.0,6.0,3.5,0.0,0.0
71006,033,2,29,Bavli,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,3.5,0.0,0.0
71006,033,2,30,Bavli,0.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,033,2,31,Bavli,0.0,0.0,0.6,1.0,0.8,0.0,0.0,5.0,3.4,0.0,0.5
71006,033,2,32,Bavli,0.5,0.0,0.75,1.0,0.5,0.0,0.0,4.0,4.75,0.5,0.0
71006,033,2,33,Bavli,0.0,0.0,0.5,1.0,1.0,0.0,0.0,4.0,4.75,0.0,0.25
71006,033,2,34,Bavli,0.125,0.0,0.5,0.625,0.125,0.0,0.0,8.0,4.875,0.0,1.0
71006,033,2,35,Bavli,0.0,0.0,0.4286,0.5714,0.5714,0.0,0.0,7.0,4.1429,0.0,0.0
71006,033,2,36,Bavli,0.0,0.0,1.0,0.5,0.6667,0.0,0.0,3.0,4.3333,0.0,0.5
71006,033,2,37,Bavli,0.5,0.0,0.25,0.75,1.0,0.0,0.0,4.0,5.0,0.25,0.0
71006,033,2,40,Bavli,0.0,0.0,0.5,0.5,1.0,0.0,0.0,2.0,5.0,0.0,0.0
71006,034,1,05,Bavli,0.5,0.0,0.5,0.5,0.0,0.0,1.0,2.0,4.0,0.0,0.0
71006,034,1,06,Bavli,0.0,0.0,0.5,0.75,1.0,0.0,0.0,4.0,3.75,0.0,0.25
71006,034,1,07,Bavli,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,2.6667,0.0,0.0
71006,034,1,08,Bavli,0.1429,0.0,0.7143,0.8571,0.2857,0.0,0.0,7.0,3.5714,0.0,0.0
71006,034,1,09,Bavli,0.0,0.0,0.0,0.25,0.5,0.0,0.0,4.0,4.25,0.0,0.0
71006,034,1,10,Bavli,0.2,0.0,0.8,0.8,0.8,0.0,0.0,5.0,4.2,0.0,0.25
71006,034,1,11,Bavli,0.1667,0.0,0.3333,0.5,0.3333,0.0,0.0,6.0,4.5,0.0,0.0
71006,034,1,15,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0
71006,034,1,16,Bavli,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.0,0.0,0.0
71006,034,1,17,Bavli,0.3333,0.0,0.3333,0.5,0.0,0.0,1.0,3.0,3.6667,0.0,0.0
71006,034,2,15,Bavli,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2.0,4.5,0.0,0.5
71006,034,2,16,Bavli,0.5,0.0,1.5,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0
71006,035,1,01,Bavli,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0
71006,035,1,02,Bavli,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,7.0,0.0,0.0
71006,035,1,05,Bavli,0.0,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,4.6667,0.0,0.5
71006,035,1,06,Bavli,0.0,0.1429,0.1429,1.0,0.5714,0.0,0.0,7.0,3.7143,0.0,0.25
71006,035,1,07,Bavli,0.0,0.125,0.75,0.875,0.125,0.0,0.0,8.0,3.25,0.0,1.0
71006,035,1,08,Bavli,0.1667,0.1667,0.3333,1.0,0.0,0.0,0.6667,6.0,4.8333,0.0,0.0
71006,035,2,07,Bavli,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,4.5,0.0,0.0
71006,035,2,08,Bavli,0.0,0.0,0.0,0.2857,0.5714,0.0,0.0,7.0,4.0,0.0,0.0
71006,035,2,09,Bavli,0.0,0.0,0.2222,0.6667,0.4444,0.0,0.0,9.0,4.2222,0.0,0.5
71006,035,2,15,Bavli,0.1429,0.0,0.4286,0.5714,0.2857,0.0,0.0,7.0,4.1429,0.0,0.0
71006,035,2,16,Bavli,0.4,0.0,0.4,0.8,0.4,0.0,0.0,5.0,4.0,0.0,0.0
71006,036,1,01,Bavli,0.0,0.0,0.5,0.75,0.5,0.0,0.0,4.0,2.75,0.0,0.5
71006,036,1,12,Bavli,0.0,0.25,0.5,1.0,0.0,0.0,0.0,4.0,3.25,0.0,0.0
71006,036,1,13,Bavli,0.1111,0.0,0.2222,0.5556,0.4444,0.0,0.0,9.0,3.8889,0.25,0.0
71006,036,1,15,Bavli,0.0,0.0,0.8333,1.0,0.5,0.0,0.0,6.0,3.5,0.0,0.6667
71006,036,1,16,Bavli,0.2222,0.0,0.1111,0.4444,0.0,0.0,0.0,9.0,4.2222,0.0,0.0
71006,036,1,18,Bavli,0.0,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,4.0,0.0,0.5
71006,036,1,19,Bavli,0.0,0.0,0.5,0.5,1.0,0.0,0.0,2.0,6.5,0.0,0.0
71006,036,1,29,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,4.3333,0.0,0.0
71006,036,2,01,Bavli,0.1429,0.0,0.0,0.5714,0.5714,0.0,0.0,7.0,3.5714,0.25,0.0
71006,036,2,02,Bavli,0.3333,0.0,0.3333,0.8333,0.3333,0.0,0.0,6.0,3.3333,0.0,0.0
71006,036,2,03,Bavli,0.25,0.0,0.25,0.5,0.25,0.0,0.3333,8.0,4.875,0.0,0.0
71006,036,2,04,Bavli,0.1667,0.0,0.3333,0.8333,0.3333,0.0,0.0,6.0,4.5,0.0,0.0
71006,036,2,05,Bavli,0.2,0.0,0.0,0.8,0.8,0.0,0.0,5.0,4.0,0.0,0.0
71006,036,2,06,Bavli,0.25,0.0,0.25,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
71006,036,2,29,Bavli,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,036,2,30,Bavli,0.1667,0.0,0.1667,0.6667,0.6667,0.0,0.0,6.0,4.3333,0.25,0.0
71006,036,2,31,Bavli,0.1429,0.0,0.5714,0.8571,0.4286,0.0,0.0,7.0,3.8571,0.0,0.6667
71006,036,2,32,Bavli,0.0,0.0,0.375,0.625,0.75,0.0,0.0,8.0,3.875,0.0,0.3333
71006,036,2,33,Bavli,0.0,0.0,0.2,0.6,0.8,0.0,0.0,10.0,4.0,0.125,0.125
71006,036,2,34,Bavli,0.1667,0.1667,0.6667,0.8333,0.6667,0.0,0.0,6.0,4.5,0.0,0.5
71006,036,2,43,Bavli,0.0,0.0,0.4286,0.5714,0.4286,0.0,0.0,7.0,3.8571,0.0,0.0
71006,037,1,05,Bavli,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,4.75,0.0,0.0
71006,037,1,06,Bavli,0.0,0.0,0.5,0.625,0.625,0.0,0.0,8.0,3.875,0.0,0.2
71006,037,1,07,Bavli,0.0,0.0,0.3333,0.8333,0.5,0.0,0.0,6.0,4.0,0.0,0.0
71006,037,1,09,Bavli,0.0,0.25,0.25,1.0,0.5,0.0,0.0,4.0,3.75,0.0,0.0
71006,037,1,30,Bavli,0.1538,0.0,0.2308,0.3077,0.0,0.0,0.0,13.0,3.6923,0.0,0.0
71006,037,1,35,Bavli,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,4.0,0.0,0.0
71006,037,1,36,Bavli,0.0,0.0,0.2,0.2,0.0,0.0,0.0,5.0,3.2,0.0,0.0
71006,037,1,37,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,2.0,6.0,0.0,0.0
71006,037,1,50,Bavli,0.1667,0.0,0.3333,0.6667,0.6667,0.0,0.0,6.0,4.5,0.0,0.25
71006,037,2,04,Bavli,0.4286,0.0,0.4286,0.5714,0.2857,0.0,1.0,7.0,5.5714,0.0,0.0
71006,037,2,11,Bavli,0.3333,0.3333,0.6667,0.5,0.0,0.0,0.0,3.0,5.3333,0.0,0.0
71006,038,2,14,Bavli,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,4.0,0.0,0.0
71006,038,2,15,Bavli,0.0,0.0,0.5,0.5,0.0,0.0,0.0,6.0,4.6667,0.0,0.0
71006,038,2,16,Bavli,0.5,0.0,0.5,0.5,1.0,0.0,0.0,2.0,6.5,0.0,0.5
71006,038,2,21,Bavli,0.0,0.0,0.5,1.0,1.0,0.0,0.0,4.0,3.75,0.0,0.5
71006,038,2,23,Bavli,0.0909,0.0,0.6364,0.9091,0.5455,0.0,0.0,11.0,4.0,0.1667,0.1667
71006,038,2,24,Bavli,0.2,0.0,0.2,0.6,0.4,0.0,0.0,5.0,4.8,0.5,0.0
71006,038,2,25,Bavli,0.3333,0.0,0.3333,0.5,0.0,0.0,0.0,3.0,4.6667,0.0,0.0
71006,038,2,26,Bavli,0.1111,0.0,0.4444,0.6667,0.4444,0.0,0.0,9.0,4.3333,0.0,0.25
71006,038,2,27,Bavli,0.125,0.0,0.125,0.375,0.25,0.0,0.0,8.0,5.0,0.0,0.0
71006,038,2,28,Bavli,0.0,0.0,0.3333,0.3333,0.3333,0.0,0.0,12.0,4.1667,0.0,0.25
71006,038,2,45,Bavli,0.0,0.0,0.25,0.5,0.5,0.0,0.0,4.0,3.5,0.0,0.0
71006,038,2,46,Bavli,0.1429,0.0,0.1429,0.4286,0.2857,0.0,0.0,7.0,4.8571,0.0,0.0
71006,038,2,48,Bavli,0.0,0.25,0.25,0.5,0.5,0.0,0.0,4.0,3.5,0.0,0.0
71006,039,1,18,Bavli,0.0,0.0,0.6667,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0
71006,039,1,19,Bavli,0.0,0.0,0.75,1.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0
71006,039,1,21,Bavli,0.0,0.0,0.3636,0.5455,0.5455,0.0,0.0,11.0,4.2727,0.0,0.0
71006,039,1,22,Bavli,0.0,0.0,0.2308,0.3077,0.6154,0.0,0.0,13.0,4.2308,0.0,0.125
71006,039,1,23,Bavli,0.3333,0.0,0.6667,1.0,0.3333,0.0,0.0,6.0,4.1667,0.0,0.0
71006,039,1,26,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,4.0,0.0,0.5
71006,039,1,27,Bavli,0.3077,0.0,0.3846,0.9231,0.6154,0.0,0.0,13.0,4.2308,0.375,0.125
71006,039,1,28,Bavli,0.1667,0.0833,0.5833,0.8333,0.1667,0.0,0.0,12.0,4.1667,0.0,0.5
71006,039,1,29,Bavli,0.0,0.0,0.5,0.5,0.5,0.0,0.0,4.0,4.5,0.0,0.5
71006,039,2,47,Bavli,0.1,0.0,0.4,0.7,0.8,0.0,0.5,10.0,5.0,0.0,0.125
71006,039,2,48,Bavli,0.0,0.0,0.4615,0.5385,0.6154,0.0,0.0,13.0,4.3077,0.0,0.125
71006,039,2,49,Bavli,0.0909,0.0,0.2727,0.6364,0.7273,0.0,0.0,11.0,3.7273,0.0,0.125
71006,039,2,50,Bavli,0.0,0.0,0.625,0.75,0.5,0.0,0.0,8.0,5.125,0.0,0.25
71006,039,2,51,Bavli,0.0833,0.0,0.4167,0.5833,0.3333,0.0,0.5,12.0,4.1667,0.0,0.25
71006,040,1,01,Bavli,0.0,0.0,0.8333,1.0,0.6667,0.0,0.0,6.0,4.6667,0.0,0.0
71006,040,1,02,Bavli,0.0,0.0,0.75,0.75,0.5,0.0,0.0,8.0,3.75,0.0,0.25
71006,040,1,03,Bavli,0.0,0.0,0.8,0.7,0.6,0.0,0.0,10.0,4.2,0.0,0.1667
71006,040,1,05,Bavli,0.0,0.0,0.3333,0.6667,0.3333,0.0,0.0,6.0,4.0,0.0,0.0
71006,040,1,06,Bavli,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.0,4.5,0.5,0.0
71006,040,1,08,Bavli,0.0,0.0,0.125,0.375,0.5,0.0,0.0,8.0,4.125,0.0,0.0
71006,040,1,09,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,040,1,11,Bavli,0.0,0.0,0.1429,0.7143,0.5714,0.0,0.0,7.0,3.5714,0.25,0.25
71006,040,1,12,Bavli,0.0,0.0,0.25,0.25,0.0,0.0,0.0,4.0,3.0,0.0,0.0
71006,040,1,13,Bavli,0.0,0.1429,0.4286,0.7143,0.5714,0.0,0.0,7.0,5.0,0.0,0.25
71006,040,1,14,Bavli,0.0,0.0,0.3333,0.5,1.3333,0.0,0.0,3.0,6.3333,0.0,0.25
71006,040,1,15,Bavli,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,040,1,17,Bavli,0.0,0.0,0.6667,0.5,0.6667,0.0,0.0,3.0,4.6667,0.0,0.0
71006,040,1,18,Bavli,0.0,0.0,0.4,0.8,0.4,0.0,0.0,5.0,4.0,0.0,0.0
71006,040,1,19,Bavli,0.0,0.0,0.5,0.625,0.5,0.0,0.0,8.0,4.25,0.0,0.0
71006,040,1,20,Bavli,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0
71006,040,1,21,Bavli,0.0,0.0,0.5,0.75,0.5,0.0,0.0,8.0,3.875,0.0,0.25
71006,040,1,22,Bavli,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,3.0,6.0,0.0,0.0
71006,040,1,23,Bavli,0.0,0.0,0.0,0.5,0.6667,0.0,0.0,6.0,4.0,0.0,0.0
71006,040,1,30,Bavli,0.0,0.0,0.2,0.6,0.8,0.0,0.0,5.0,4.6,0.0,0.0
71006,040,1,31,Bavli,0.25,0.0,0.75,1.0,1.0,0.0,1.0,4.0,5.75,0.0,0.25
71006,040,2,13,Bavli,0.0,0.0,0.3333,0.8889,0.6667,0.0,0.0,9.0,3.7778,0.0,0.1667
71006,040,2,14,Bavli,0.0,0.0,0.4286,0.7143,0.5714,0.0,0.0,7.0,4.5714,0.0,0.25
71006,040,2,20,Bavli,0.0,0.0,0.6667,0.5,0.3333,0.0,0.0,6.0,4.8333,0.0,0.0
71006,040,2,21,Bavli,0.0,0.0,0.375,0.75,0.25,0.0,0.0,8.0,3.75,0.0,0.5
71006,040,2,22,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,6.0,0.0,0.0
71006,041,1,01,Bavli,0.1667,0.1667,0.3333,0.6667,0.0,0.0,0.0,6.0,3.8333,0.0,0.0
71006,041,1,02,Bavli,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,4.5,0.0,0.0
71006,041,1,03,Bavli,0.1429,0.0,0.4286,0.5714,0.5714,0.0,0.0,7.0,4.8571,0.25,0.0
71006,041,1,04,Bavli,0.3333,0.0,0.0,0.5,0.6667,0.0,0.0,3.0,5.0,0.5,0.0
71006,041,1,28,Bavli,0.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,7.0,0.0,0.0
71006,041,1,31,Bavli,0.0,0.0,0.5,0.75,0.375,0.0,0.0,8.0,3.5,0.0,0.0
71006,041,1,32,Bavli,0.0,0.0,0.1667,0.6667,0.3333,0.0,0.0,6.0,4.3333,0.0,0.0
71006,041,2,03,Bavli,0.0,0.0,1.0,1.0,0.5,0.0,0.0,4.0,4.25,0.0,0.5
71006,041,2,05,Bavli,0.0,0.0,0.25,0.5,0.5,0.0,0.0,4.0,2.25,0.0,0.0
71006,041,2,07,Bavli,0.0,0.0,0.3333,0.5,0.6667,0.0,0.0,3.0,3.3333,0.0,0.0
71006,041,2,08,Bavli,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,5.0,0.0,0.0
71006,041,2,13,Bavli,0.0,0.0,0.3333,0.8333,0.6667,0.0,0.0,6.0,3.1667,0.0,0.0
71006,041,2,14,Bavli,0.4,0.0,0.0,0.8,0.4,0.0,0.0,5.0,4.2,0.5,0.0
71006,041,2,17,Bavli,0.25,0.0,0.5,1.0,0.75,0.0,0.0,4.0,5.0,0.3333,0.3333
71006,041,2,36,Bavli,0.0,0.0,0.2,0.8,0.8,0.0,0.0,5.0,4.2,0.0,0.0
71006,041,2,37,Bavli,0.0,0.1429,0.2857,0.8571,0.8571,0.0,0.0,7.0,3.8571,0.0,0.0
71006,041,2,38,Bavli,0.1429,0.0,0.8571,0.8571,0.5714,0.0,0.0,7.0,4.1429,0.0,0.5
71006,041,2,39,Bavli,0.0,0.0,0.5,0.875,0.5,0.0,0.0,8.0,3.75,0.0,0.25
71006,041,2,40,Bavli,0.0,0.0,0.2857,0.5714,0.8571,0.0,0.0,7.0,4.0,0.0,0.3333
71006,041,2,42,Bavli,0.0,0.0,0.75,1.0,0.5,0.0,0.0,4.0,4.25,0.0,0.5
71006,041,2,43,Bavli,0.0,0.0,0.2222,0.3333,0.6667,0.0,0.0,9.0,4.4444,0.0,0.1667
71006,041,2,44,Bavli,0.0,0.0,0.125,0.25,0.5,0.0,0.0,8.0,3.625,0.0,0.0
71006,041,2,45,Bavli,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,8.0,0.0,0.0
71006,041,2,49,Bavli,0.5,0.0,0.5,0.5,0.0,0.0,1.0,2.0,4.0,0.0,0.0
71006,041,2,53,Bavli,0.1429,0.0,0.1429,0.5714,0.5714,0.0,0.0,7.0,4.0,0.25,0.0
