text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
t$bq[w]N?,getlex.php?coord=44406001000405&word=3,vb. a/u G D C Gt,,,,,to leave; to permit,"to leave, depart from",to leave something left over,"to abandon, leave alone",,šbq,vb. a/u G D C Gt,"to leave; to permit | to leave, depart from | to leave something left over | to abandon, leave alone"
)rw,getlex.php?coord=44406001000404&word=5,conj./inte,,,,,behold,presentative particle,"because, since",,,ˀrw,conj./inte,"behold | presentative particle | because, since"
x?wbt)?,getlex.php?coord=44406001000403&word=4,n.f.,,,,,"liability, obligation",obligation. liability,"sin, guilt",,,ḥwbh,n.f.,"liability, obligation | obligation. liability | sin, guilt"
",,,,],,K",getlex.php?coord=44406001000402&word=3,,,,,,,,,,,,,
]kN,getlex.php?coord=44406001000401&word=1,adv.,,,,,"thus, so","thus, so","then, after that (",see also s.vv.,,kn,adv.,"thus, so | thus, so | then, after that ( | see also s.vv."
]mN,getlex.php?coord=44406001000303&word=2,prep.,,,,,from,from,partitive,indicating the agent of a passive,,mn,prep.,from | from | partitive | indicating the agent of a passive
",,,",getlex.php?coord=44406001000302&word=1,,,,,,,,,,,,,
wmlk?yN,getlex.php?coord=44406001010215&word=2,conj. n.m.,,,,,"and, also",king,king,"provincial ruler (governor, satrap)",,w_,conj. n.m.,"and, also | king | king | provincial ruler (governor, satrap)"
",,,",getlex.php?coord=44406001010214&word=1,conj. n.m.,,,,,"and, also",servant,servant,,,w_,conj. n.m.,"and, also | servant | servant"
bspry),getlex.php?coord=44406001010212&word=2,prep. n.m.,,,,,"in, with",document,"document, written record",book,,b_,prep. n.m.,"in, with | document | document, written record | book"
ttnwN,getlex.php?coord=44406001010210&word=2,vb. a/e G Gt,,,,,to give; make into,to give,b_,":  to sell for, exchange for",,ntn,vb. a/e G Gt,"to give; make into | to give | b_ | :  to sell for, exchange for"
bzwyN,getlex.php?coord=44406001010209&word=4,,,,,,,,,,,,,
wmwsr,getlex.php?coord=44406001010208&word=5,conj. n.m.,,,,,"and, also","instruction, chastisement","instruction, chastisement",,,w_,conj. n.m.,"and, also | instruction, chastisement | instruction, chastisement"
w?q$T,getlex.php?coord=44406001010208&word=0,conj. n.m.,,,,,"and, also","honesty, truth","honesty, truth","justice, proper thing",,w_,conj. n.m.,"and, also | honesty, truth | honesty, truth | justice, proper thing"
xs[y]r?[,getlex.php?coord=44406001010207&word=1,adj.,,,,,"lacking, deficient","lacking, deficient",idioms,fem.pl. : necessary things,,ḥsyr,adj.,"lacking, deficient | lacking, deficient | idioms | fem.pl. : necessary things"
"y?[,,,,,",getlex.php?coord=44406001010205&word=3,,,,,,,,,,,,,
ngdh,getlex.php?coord=44406001010204&word=4,prep.,,,,,facing,"opposite, facing","equivalent, worth",,,ngd,prep.,"facing | opposite, facing | equivalent, worth"
$ymt?h,getlex.php?coord=44406001010203&word=2,n.f.,,,,,treasure; placement,treasure,"something placed (i.e.,= fem. p.p.)",,,symh,n.f.,"treasure; placement | treasure | something placed (i.e.,= fem. p.p.)"
",[,,,",getlex.php?coord=44406001010202&word=3,,,,,,,,,,,,,
wl),getlex.php?coord=44406001010201&word=4,conj. adv.,,,,,"and, also","no, not",no! (as interj.),not (preceding and negating a predicate),,w_,conj. adv.,"and, also | no, not | no! (as interj.) | not (preceding and negating a predicate)"
w(M,getlex.php?coord=44406001010121&word=3,conj. prep.,,,,,"and, also",with,"with, together with",at,,w_,conj. prep.,"and, also | with | with, together with | at"
]yd(yh,getlex.php?coord=44406001010120&word=1,n.m.,,,,,"information, sign","information, known thing","sign, indicator",,,ydˁ,n.m.,"information, sign | information, known thing | sign, indicator"
"[,,,,,]N?",getlex.php?coord=44406001010119&word=0,,,,,,,,,,,,,
rxmw]hy,getlex.php?coord=44406001010118&word=1,n.m.pl.t,,,,,mercy; prayer,mercy,"w. _ : as a gift (?), willingly (?)","favor, affection",,rḥmyn,n.m.pl.t,"mercy; prayer | mercy | w. _ : as a gift (?), willingly (?) | favor, affection"
yqr,getlex.php?coord=44406001010117&word=4,n.m.,,,,,honor,honor,"valuables, wealth",outside margin of a book,,yqr,n.m.,"honor | honor | valuables, wealth | outside margin of a book"
lnkry,getlex.php?coord=44406001010116&word=4,prep. adj.,,,,,"to, for",alien,"foreign, alien","strange, unusual",,l_,prep. adj.,"to, for | alien | foreign, alien | strange, unusual"
yhK,getlex.php?coord=44406001010115&word=6,vb. a/(a) G D C Gt Dt quad quad T,,,,,to go; D to walk,"to go, to proceed","to behave, act","to go, walk",,hlk,vb. a/(a) G D C Gt Dt quad quad T,"to go; D to walk | to go, to proceed | to behave, act | to go, walk"
l]h?,getlex.php?coord=44406001010115&word=1,prep.,,,,,"to, for",,,,,l_,prep.,"to, for"
g?b?r?,getlex.php?coord=44406001010114&word=2,n.m.,,,,,man,man,"person, someone",supernatural being,,gbr,n.m.,"man | man | person, someone | supernatural being"
tmxlw,getlex.php?coord=44406001010113&word=2,vb. a/u G C Gt,,,,,"to forgo, to remit","to forgo, cancel",to be weakened,to weaken,,mḥl,vb. a/u G C Gt,"to forgo, to remit | to forgo, cancel | to be weakened | to weaken"
xkmh,getlex.php?coord=44406001010112&word=2,n.f.,,,,,wisdom,wisdom,,,,ḥkmh,n.f.,wisdom | wisdom
mtyhb,getlex.php?coord=44406001010111&word=3,vb. a/a G C Gt,,,,,to give,to give,to place,"to permit, allow",,yhb,vb. a/a G C Gt,"to give | to give | to place | to permit, allow"
xkmh,getlex.php?coord=44406001010110&word=6,n.f.,,,,,wisdom,wisdom,,,,ḥkmh,n.f.,wisdom | wisdom
",,,",getlex.php?coord=44406001010110&word=1,,,,,,,,,,,,,
####,getlex.php?coord=44406001010109&word=2,,,,,,,,,,,,,
Tb,getlex.php?coord=44406001010108&word=4,adj.,,,,,good,"good, proper, appropriate","precious, valuable, of worth","(heart, mind) happy, feeling good",,ṭb,adj.,"good | good, proper, appropriate | precious, valuable, of worth | (heart, mind) happy, feeling good"
]cdqt),getlex.php?coord=44406001010107&word=3,n.f.,,,,,merit; benificence,"merit, righteousness",beneficence,,,ṣdqh,n.f.,"merit; benificence | merit, righteousness | beneficence"
kl,getlex.php?coord=44406001010106&word=2,n.(pr.),,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,n.(pr.),"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
"[,,,",getlex.php?coord=44406001010105&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=44406001010103&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406001010102&word=0,,,,,,,,,,,,,
",,,",getlex.php?coord=44406001010105&word=1,,,,,,,,,,,,,
])?nwN,getlex.php?coord=44406001010103&word=2,pron.,,,,,"they, them",they,them (i.e. as independent object pronoun),as copula,,ˀnwn,pron.,"they, them | they | them (i.e. as independent object pronoun) | as copula"
",,,],",getlex.php?coord=44406001010106&word=1,,,,,,,,,,,,,
"[,,,",getlex.php?coord=44406001010107&word=0,,,,,,,,,,,,,
bry]k?h,getlex.php?coord=44406001010108&word=2,adj.,,,,,blessed,blessed (see note),euph.: smallpox,,,bryk,adj.,blessed | blessed (see note) | euph.: smallpox
wk(N,getlex.php?coord=44406001010109&word=3,conj. adv.,,,,,"and, also",now,now,(w./w.o.,,w_,conj. adv.,"and, also | now | now | (w./w.o."
(lM,getlex.php?coord=44406001010110&word=3,n.m.,,,,,eternity; world,eternity (usually as a,nomen rectum,),,ˁlm,n.m.,eternity; world | eternity (usually as a | nomen rectum | )
lb]s?rwN,getlex.php?coord=44406001010111&word=1,prep.,,,,,"to, for",,,,,l_,prep.,"to, for"
